MOVIE,TICKER,Trailer Date,Like,Dislike,Views,Comments,Polarity,Subjectivity,Polarity_Std,Subjectivity_Std,Previous_month_price_variation,Average Volume,Volatility,Period_price_Variation
Hacksaw Ridge ,LGF,"[datetime.datetime(2016, 7, 28, 12, 59, 49)]",4120,763,1288490,439,0.1224406001472986,0.3968379993098358,0.35686710804579,0.3544034744357198,-0.017901542821866543,4297086.363636363,0.6957211513793434,0.05052525422984596
Little Italy ,LGF,"[datetime.datetime(2018, 7, 13, 14, 37, 25)]",21630,838,6269016,1873,0.14904936461388077,0.26538856304985337,0.28585934555618103,0.2812593138558726,0.046404278596171376,653913.6363636364,0.764062892178427,-0.050514487045095334
Boo 2 A Madea Halloween ,LGF,"[datetime.datetime(2017, 8, 18, 13, 29, 47)]",9161,458,5687996,1551,0.08306264902619069,0.2812597445930779,0.24092807983948525,0.35380392767225416,-0.033673438081275785,588517.3913043478,0.8092823561750059,0.08347827977103449
Rock Dog ,LGF,"[datetime.datetime(2016, 10, 6, 17, 21, 17)]",18298,672,6255818,2517,0.016363990040460633,0.3733037659508248,0.3550831302850077,0.3466763722952307,0.038197964371121516,2388482.6086956523,0.41061994973823146,0.019385413704345506
Genius ,LGF,"[datetime.datetime(2018, 7, 24, 6, 45, 15)]",5100,1147,7128710,900,0.1064451226453609,0.26472371093181385,0.3104088489385503,0.37114008007461596,-0.05636993584526146,598114.2857142857,0.6054547490467369,-0.09413225834760088
Hell Fest ,LGF,"[datetime.datetime(2018, 10, 19, 16, 0, 11)]",27427,1671,9774969,6100,0.022222222222222223,0.2685185185185185,0.3602377573631967,0.3563104730872544,-0.007929949935077672,954947.8260869565,0.9863026955021702,-0.1368543747136968
Traffik ,LGF,"[datetime.datetime(2018, 1, 12, 18, 0, 3)]",3704,763,720858,632,0.06994626382534765,0.32852310442083166,0.3101242168303025,0.33105669007332694,0.08427150279661134,499319.04761904763,0.754576088783718,-0.12519362132824535
Pain  Gain ,VIA,"[datetime.datetime(2012, 12, 19, 19, 47, 19)]",20734,1042,3893143,957,0.09755658387928046,0.39860649779909746,0.3669007579309016,0.3661297356016914,0.07225363853508916,46813.63636363636,1.5756020594632323,0.18290431653320827
Daddys Home 2 ,VIA,"[datetime.datetime(2017, 9, 6, 13, 21, 18)]",50080,1527,16283942,2316,0.029946496713262077,0.3292908573382325,0.3161886124573203,0.36211493835596,0.02543516111219178,96354.54545454546,1.464271553453743,-0.0471963528962793
Dinner for Schmucks ,VIA,"[datetime.datetime(2010, 4, 14, 15, 8, 2)]",14309,937,4616248,2117,0.22586231737012988,0.46709487734487726,0.3252112806262554,0.39983217416873407,0.19702987820750836,80031.81818181818,2.224139351091862,0.11450170462478183
Teenage Mutant Ninja Turtles Out of the Shadows ,VIA,"[datetime.datetime(2015, 12, 10, 5, 45, 30)]",42130,548,5207000,3621,0.09151795318239349,0.35724043104000747,0.33465227399552194,0.3401886922525899,-0.06553730800716832,55309.09090909091,2.546287024650999,-0.13133669006414464
Morning Glory ,VIA,"[datetime.datetime(2010, 6, 3, 18, 13, 14)]",170319,8249,21261424,22949,0.13223456790123458,0.30201234567901236,0.33920656452780434,0.35054289982775766,-0.03545357781579155,70504.54545454546,0.8150420783768303,-0.07695265248177406
Shrek Forever After ,VIA,"[datetime.datetime(2010, 3, 12, 17, 43, 30)]",83406,3242,23197842,10897,0.28150088652482275,0.4298941447146234,0.3677807791716466,0.3559577364607587,0.10244550417283252,59654.545454545456,0.8602873735863686,0.26795992313042555
Silence ,VIA,"[datetime.datetime(2016, 11, 23, 4, 12, 7)]",23826,750,5229212,3410,0.06285824810159706,0.35032471987917246,0.34493108089035046,0.3539511392248331,-0.00835323338672788,43608.69565217391,0.7523610119446538,-0.06804376440942017
Mother ,VIA,"[datetime.datetime(2017, 8, 8, 4, 2, 11)]",43028,31412,15892121,13681,0.047891391199166355,0.381715301544286,0.3352744616050218,0.3569484274119236,-0.024611593402655056,114509.09090909091,1.345661786046666,-0.03364735441019098
The Devil Inside ,VIA,"[datetime.datetime(2011, 10, 28, 20, 19, 48)]",5551,317,1855598,509,0.02157724078642446,0.5038633786848072,0.3937565877304836,0.40061555363416207,0.07921188968630423,20500.0,2.3112562156003675,-0.0007484186468235211
Baywatch ,VIA,"[datetime.datetime(2017, 3, 22, 13, 5, 28)]",16583,2204,2892290,3583,0.053896981254288684,0.3864568809227237,0.336909064306301,0.36278442948802886,-0.06733791658107958,45468.181818181816,1.0445591174201614,-0.05273025971245584
Suburbicon ,VIA,"[datetime.datetime(2017, 7, 27, 13, 27, 10)]",10631,1110,7296988,1283,0.09964002860033751,0.33495471918460423,0.3503612195577602,0.3559065122776409,0.021144276583537236,83431.81818181818,1.142747209134153,-0.06318352125016972
Mission Impossible – Fallout ,VIA,"[datetime.datetime(2018, 2, 5, 0, 16, 37)]",2002,90,1276524,219,0.11643074117441232,0.3461538302153828,0.3660958002737529,0.37820364064516027,0.0725924917132492,52775.0,2.106450095977628,0.12933323203682243
Monster Trucks ,VIA,"[datetime.datetime(2016, 6, 1, 16, 21, 22)]",34836,1319,10265483,6807,0.06691831992592465,0.4147600906161412,0.35886588005927145,0.37532457410451564,0.0740741747718579,49918.181818181816,2.032261154723278,0.03382698776658797
Flight ,VIA,"[datetime.datetime(2012, 6, 6, 23, 5, 16)]",32538,1182,7297177,3524,0.08104615349927852,0.4330088383838384,0.3961301214094486,0.3603320815994167,-0.013661643626992005,19218.18181818182,0.8273704621288044,-0.01120202947742247
The Gambler ,VIA,"[datetime.datetime(2014, 11, 5, 19, 21, 30)]",3982,214,1765045,1305,0.14371038426593985,0.4149211025599915,0.37474770874986096,0.3590167515843936,-0.05671512850368557,42969.565217391304,2.0359424503825974,0.03716728232983364
The Intervention ,VIA,"[datetime.datetime(2016, 7, 5, 16, 10, 21)]",14958,1598,6553101,1971,0.05939248743154993,0.3230173221839889,0.33439064860270257,0.36292495130427277,-0.07718848034095778,89961.90476190476,1.8026368489368423,-0.012858707050521922
Allied ,VIA,"[datetime.datetime(2016, 10, 5, 13, 45, 18)]",5380,961,5285515,3581,0.0943643377195511,0.3053195514466701,0.3196223750815786,0.3578263246899728,-0.02913591206713959,92054.54545454546,1.5551164489747333,-0.0735252050474508
The Guilt Trip ,VIA,"[datetime.datetime(2012, 10, 3, 16, 21, 19)]",17432,854,7224536,4936,0.17800475233661708,0.377044249273512,0.36451159162100455,0.37169709311503396,0.11249693010418695,16609.090909090908,1.7897696382766681,0.03075812545721459
Puss in Boots ,VIA,"[datetime.datetime(2011, 6, 20, 23, 38, 1)]",2668,128,1268481,357,0.25497018172799424,0.48499030483405486,0.3445880378626019,0.3495028057533328,-0.06686665205683213,24785.0,1.9898464954815318,-0.03367925116186576
Rise of the Guardians ,VIA,"[datetime.datetime(2012, 3, 28, 17, 0, 48)]",12376,572,5769745,728,0.16975407963953354,0.3856973224554368,0.3691246221113509,0.37672410662916367,-0.015626678873271002,12900.0,0.7688671230368507,-0.029332700911595736
Young Adult ,VIA,"[datetime.datetime(2011, 10, 8, 5, 22, 33)]",16984,7457,8273137,4095,0.20821428571428574,0.40130341880341874,0.24096694123353876,0.3206709913612567,-0.12566339778857677,34804.545454545456,3.703816170557393,-0.08590430190489955
Hansel  Gretel Witch Hunters ,VIA,"[datetime.datetime(2012, 9, 4, 16, 26, 48)]",6915,449,2850671,545,0.11735502436459695,0.4652571590765856,0.3848657441054669,0.3655784386784265,-0.0035892239099574817,15476.190476190477,0.5040391830020375,0.13073440008787263
Fences ,VIA,"[datetime.datetime(2016, 9, 27, 13, 31, 40)]",70771,6330,18480389,12713,0.20597503337957992,0.42262143453872775,0.33222007467894044,0.38272548326642797,-0.13872789463435375,65766.66666666667,2.258775662273247,-0.09605047847881028
Same Kind of Different as Me ,VIA,"[datetime.datetime(2016, 8, 17, 15, 9, 14)]",12886,2129,2011771,1899,0.07068720796399366,0.43640643252250394,0.30960175420784164,0.3423965576663907,-0.007115400227269609,52434.782608695656,1.0797516037184383,-0.16217358143698576
Scouts Guide to the Zombie Apocalypse ,VIA,"[datetime.datetime(2015, 8, 25, 13, 17, 1)]",174392,21971,32458560,27840,0.04156335241819114,0.380280640506447,0.40137147628497877,0.3833104251717093,-0.28573958023265206,148740.9090909091,6.2444814449116945,-0.28563842729769734
Instant Family ,VIA,"[datetime.datetime(2018, 9, 5, 18, 59, 17)]",15138,420,1271052,650,0.15156099171917553,0.34535524489272085,0.2859504831439885,0.3415254173952086,-0.032163737310179547,44131.818181818184,1.1171164748584719,0.055118803983906846
Approaching the Unknown ,VIA,"[datetime.datetime(2016, 4, 27, 16, 31, 5)]",18039,1422,3773090,1676,0.0818323153356164,0.38068144532881915,0.34691178129712286,0.34401327558935224,0.03998238199567117,82404.34782608696,2.0911322894020454,0.087970358731198
The Little Prince ,VIA,"[datetime.datetime(2015, 4, 21, 16, 16, 58)]",23925,896,10949443,1426,0.19037523142980317,0.41147801571905007,0.34125196866948915,0.36097066671180933,-0.0070460171672430336,29752.380952380954,1.1571581003862057,-0.05184091649704009
Bumblebee ,VIA,"[datetime.datetime(2018, 9, 24, 7, 0, 4)]",18476,2704,10270158,4241,0.13013587180595107,0.36027803240300327,0.32509221782624337,0.348987497657213,0.017641336404519765,51745.0,0.6707174626758079,-0.007606622814857266
The Wolf of Wall Street ,VIA,"[datetime.datetime(2013, 6, 17, 5, 40, 12)]",7402,737,2110616,1062,0.1329511685092998,0.3802603371665998,0.35056786926011124,0.3453602965625286,-0.020047803449693088,15810.0,1.3640846921943586,0.07285680416660455
Selma ,VIA,"[datetime.datetime(2014, 11, 7, 13, 47, 21)]",56062,3593,20980720,10589,0.10802148740754237,0.38415989257154914,0.3272526816777093,0.3330722538843047,-0.05012727745125843,44504.34782608696,1.819702406740223,0.009524021630929205
Justin Bieber Never Say Never ,VIA,"[datetime.datetime(2010, 10, 26, 9, 35, 7)]",13769,3016,3409043,1473,0.09559819969277765,0.4831722422047785,0.38373482017718086,0.34744217027992463,0.06336779709814966,41177.27272727273,0.6781690080391128,0.1075765861573005
Hercules ,VIA,"[datetime.datetime(2014, 6, 3, 17, 58, 37)]",6236,575,2179044,841,0.11787880711522826,0.3628220251694954,0.3578080571195794,0.3413318947383562,0.03235417844914438,10938.095238095239,1.1431687631549625,0.04177780551180477
An Inconvenient Sequel Truth to Power ,VIA,"[datetime.datetime(2017, 3, 28, 22, 56, 4)]",13931,205,1941623,493,-0.001090180609028548,0.40521804630833236,0.2967769354942414,0.303039184846074,0.028397507251948707,46118.181818181816,0.8809462811194853,-0.026413318056992197
Madagascar 3 Europes Most Wanted ,VIA,"[datetime.datetime(2012, 3, 20, 23, 42, 32)]",12910,3810,9096176,9656,0.2463622535478634,0.44209822883209976,0.3651456290372222,0.4326321916850731,-0.020086587710054844,12300.0,0.5671652289297099,-0.05203312708908163
Jackass 3D ,VIA,"[datetime.datetime(2010, 8, 11, 7, 59, 49)]",7257,277,1992350,585,0.27545454545454545,0.28818181818181815,0.32315208915814353,0.2791708502626369,-0.016559530744563077,58656.52173913043,0.6494118239428612,0.017353805766104482
10 Cloverfield Lane ,VIA,"[datetime.datetime(2016, 1, 15, 8, 15, 16)]",27659,2564,10689511,4298,0.10710426973107923,0.3846137515661862,0.30536506369760524,0.3451929396934482,-0.028204733725017878,69171.42857142857,0.7698321753110536,-0.15939729559794355
Jackass Presents Bad Grandpa ,VIA,"[datetime.datetime(2013, 7, 31, 20, 20, 21)]",12239,1230,3830986,854,0.1380445277864105,0.4777521952274446,0.41016384305417847,0.383575670880456,0.07462255089227213,24913.636363636364,1.983259307826987,0.15516133313601566
The Adventures of Tintin ,VIA,"[datetime.datetime(2011, 7, 11, 17, 37, 3)]",11436,642,3489466,761,0.2955981929254956,0.5338048245614034,0.36899320219241527,0.3380215606180566,0.042030557759097045,28305.0,1.5719965306648938,0.00792704997120338
Anchorman 2 The Legend Continues ,VIA,"[datetime.datetime(2013, 10, 23, 6, 59, 34)]",7629,513,4719599,976,0.11380519768388127,0.4375607534547696,0.34522230822366395,0.3394105688731193,0.010168749452755794,20552.17391304348,1.136978566794652,-0.044536401447759104
Paranormal Activity 3 ,VIA,"[datetime.datetime(2011, 7, 22, 9, 46, 18)]",33094,2910,6693930,2385,-0.03588705822417924,0.5151856382639723,0.33789719303780247,0.34659956943658815,0.022953948309359706,29363.636363636364,1.2020559608032095,-0.09823120884748539
Star Trek Into Darkness ,VIA,"[datetime.datetime(2013, 4, 16, 16, 19, 44)]",1621,128,1131719,319,0.0940574842136293,0.39428339217374825,0.3492088632006523,0.34340415739203906,0.043921542249693774,16638.095238095237,1.4948190528184215,0.10063659207077065
Labor Day ,VIA,"[datetime.datetime(2013, 10, 31, 17, 16, 41)]",8745,266,3750090,920,0.2555224867724868,0.43828483245149913,0.35090813220988537,0.3786233340685211,-0.010895345857527793,17543.478260869564,1.2776735705073514,-0.04995820492969261
Daddys Home ,VIA,"[datetime.datetime(2015, 6, 19, 16, 40, 42)]",41075,1258,11521382,3338,0.2584090909090909,0.30219696969696974,0.38654786160486615,0.3044387407889708,0.029152837945201935,52077.27272727273,0.6669574018893137,-0.08351399334225436
BenHur ,VIA,"[datetime.datetime(2016, 3, 16, 16, 11, 10)]",7305,845,2865741,856,0.06270141876788875,0.40244882953580496,0.32443098357947264,0.33874173442434913,0.17619767818361845,72336.36363636363,1.8988937754592714,0.08256358239058009
Hot Tub Time Machine 2 ,VIA,"[datetime.datetime(2014, 12, 10, 19, 52, 55)]",22293,1024,9538361,2766,0.0627202581369248,0.23225811354283576,0.2905919070285998,0.3351095588040139,0.041364958933668594,33309.09090909091,1.9488011902991356,0.022507861960583568
Annihilation ,VIA,"[datetime.datetime(2017, 12, 13, 14, 0, 3)]",8356,1339,3846746,594,0.07018317654151617,0.34744573300750786,0.30726779833934326,0.3385408883781973,0.132670206092479,49109.09090909091,1.4836355760469324,0.2672496052585073
Sherlock Gnomes ,VIA,"[datetime.datetime(2017, 11, 7, 16, 1, 9)]",12646,724,1669556,1439,0.05041694581873154,0.31307782330103756,0.33940959359898687,0.34465452871673374,-0.10898369965145228,71700.0,1.889856913432326,0.001683784512468331
Ghost in the Shell ,VIA,"[datetime.datetime(2016, 11, 13, 10, 47, 41)]",80302,2818,22455888,10734,0.10008401732843322,0.3777053997612631,0.3108293580653579,0.33153409711006565,0.06222078445393517,51571.42857142857,0.8138292986170054,-0.03780952739617831
Nobodys Fool ,VIA,"[datetime.datetime(2018, 6, 18, 13, 21, 20)]",96995,4984,20881230,13801,0.17424619605055108,0.3053400647815542,0.31036020953504645,0.34341933951196074,0.0530344525486117,38635.0,0.9239362703024036,-0.011697300576117557
Paranormal Activity The Ghost Dimension ,VIA,"[datetime.datetime(2015, 6, 24, 7, 22, 2)]",8600,674,4945150,3520,0.03692275975668647,0.4218818547576356,0.34277741495209774,0.3406579227879874,0.016742181277407626,53577.27272727273,0.6751842958954593,-0.139093762067494
Mission Impossible – Rogue Nation ,VIA,"[datetime.datetime(2015, 3, 23, 15, 19, 26)]",9376,386,2526592,1344,0.17533182020265126,0.4406153042230278,0.3890787925580487,0.3521420458719974,0.009862962593603954,32619.04761904762,0.893238161253733,0.00841479295622562
Paranormal Activity 4 ,VIA,"[datetime.datetime(2012, 9, 27, 7, 29, 13)]",12247,1068,4509969,2536,0.05166459244121053,0.44292898042156936,0.3780503289534568,0.36863484782448264,0.08064141983891392,15281.818181818182,1.8983933140782028,0.04388117180240629
The Cloverfield Paradox ,VIA,"[datetime.datetime(2018, 2, 9, 16, 0, 3)]",6046,1024,1833783,1235,0.03723497592211389,0.4817395969036495,0.38911647118218,0.32876150372329527,0.1579730161176198,60600.0,1.5362590444757835,0.13133932388449437
The Dictator ,VIA,"[datetime.datetime(2011, 12, 14, 18, 19, 7)]",15801,1190,6537137,3707,0.11966666984523752,0.4054477486471288,0.3643844021231219,0.3825410679216406,-0.10837250945003953,25922.727272727272,1.888173236100259,-0.005052211292949829
Goat ,VIA,"[datetime.datetime(2016, 7, 8, 16, 22, 12)]",95760,3645,27995510,5791,-0.054869356113869276,0.4069587610669015,0.3512079304311538,0.38427869629675443,0.038471718870236045,86859.09090909091,1.7644909568234373,-0.016968507950592203
Captive ,VIA,"[datetime.datetime(2015, 6, 16, 21, 11, 47)]",95760,3645,27995510,5791,0.15395796197266787,0.4311400241914948,0.37801323150476546,0.35224948778402293,0.024686070221291993,51542.857142857145,0.7857125331611005,-0.07067588594429361
Men Women  Children ,VIA,"[datetime.datetime(2014, 9, 18, 6, 27, 27)]",95760,3645,27995510,5791,0.2284371861811125,0.34507974392378776,0.3348975647478611,0.38377002216431005,-0.0053868284670624865,20577.272727272728,0.6665654734490359,-0.14211788573661222
The Last Airbender ,VIA,"[datetime.datetime(2010, 2, 18, 19, 20, 15)]",52626,4882,14087380,11699,0.11061539431700533,0.4362129973523688,0.315565814733899,0.30623528971496095,-0.029221733571862668,58981.818181818184,0.7521332214826294,0.03736553805006179
Florence Foster Jenkins ,VIA,"[datetime.datetime(2016, 4, 27, 15, 18, 38)]",23837,1176,4355853,3496,0.17414562408588144,0.4027295906707671,0.40645171480919573,0.36844601120293385,0.03998238199567117,82404.34782608696,2.0911322894020454,0.087970358731198
Downsizing ,VIA,"[datetime.datetime(2017, 9, 12, 4, 0)]",3117,142,855613,218,0.10682896723741332,0.39357813202887026,0.32653113550869517,0.34255813780543926,-0.08592767941450066,66757.14285714286,1.4404409908419813,-0.15904523302831955
Book Club ,VIA,"[datetime.datetime(2018, 3, 2, 8, 0, 41)]",44794,3372,11859726,4750,0.10664976612893279,0.37764945445500997,0.39399237582438285,0.37619772230356324,0.012836972297169078,44245.454545454544,0.9024738101042573,0.0013571288247915777
Office Christmas Party ,VIA,"[datetime.datetime(2016, 11, 3, 15, 21, 59)]",4428,595,14685137,444,0.08003678232916248,0.4153326398360645,0.39451000863622926,0.39611535933460834,-0.032713706613861554,55243.47826086957,0.9000334346236708,-0.05225888084359974
Jack Ryan Shadow Recruit ,VIA,"[datetime.datetime(2013, 10, 4, 0, 49, 29)]",12168,968,9035026,2326,0.08995809014252014,0.30893054431177597,0.2819903940889095,0.3426376540447817,0.041956468338009215,30486.956521739132,1.3344532064352574,0.03751354061081961
Action Point ,VIA,"[datetime.datetime(2018, 3, 21, 17, 59, 5)]",25994,14014,5631794,4363,0.050890627445225385,0.4424239604775522,0.3854756700390614,0.3545807744165521,-0.003657994858503241,24509.090909090908,0.5169479048859509,-0.0979028831533715
Kung Fu Panda 2  Official Teaser Trailer_comments.csv,VIA,"[datetime.datetime(2010, 11, 8, 17, 35, 34)]",1405670,51771,79691518,130150,0.14936183848539417,0.3611652994531146,0.3895163344655258,0.39042683644221593,0.06165032687221888,42652.380952380954,0.9282476176476072,0.1092743543358706
Katy Perry Part of Me ,VIA,"[datetime.datetime(2012, 4, 4, 16, 0, 35)]",168911,9716,29284261,17892,0.31734387375642914,0.4696459513741338,0.3907852662313704,0.3818610126397377,-0.07056225072436852,13539.130434782608,1.0354650238868353,-0.039631379615199934
Jack Reacher Never Go Back ,VIA,"[datetime.datetime(2016, 6, 22, 13, 14, 8)]",143165,6335,30363531,17113,0.13656283597619642,0.34621421234868893,0.3355958253368135,0.3512318866733495,0.13720672064713277,88663.63636363637,1.8036855096099895,0.1398769649911116
Everybody Wants Some ,VIA,"[datetime.datetime(2015, 12, 22, 17, 32, 59)]",23693,1678,10459911,2320,0.09496606691919192,0.3819939435564435,0.40245327727311203,0.3530102776501377,-0.17011190693704822,63880.95238095238,4.221201871872137,-0.14456817277749792
The Big Short ,VIA,"[datetime.datetime(2015, 9, 22, 12, 44, 46)]",39062,5575,17282437,577,0.087990318948109,0.3330440660886967,0.29789443397678383,0.3449442454923088,0.1349371797422485,110580.95238095238,2.032477610045081,0.26389299066950844
Rings ,VIA,"[datetime.datetime(2016, 8, 24, 11, 30, 13)]",23664,1667,9822375,3450,0.07664682539682538,0.47366071428571427,0.40768997514683014,0.3887172104361207,-0.06490625930982287,58343.47826086957,1.1834630315630312,-0.20887090541190048
The SpongeBob Movie Sponge Out of Water ,VIA,"[datetime.datetime(2014, 7, 31, 14, 27, 35)]",47556,4467,14631658,18463,0.12081612479664149,0.3773384296439948,0.3261713087170301,0.3526110195088309,-0.04337835646123943,19622.727272727272,1.2073859877178308,-0.07122119760823437
A Quiet Place ,VIA,"[datetime.datetime(2018, 2, 12, 20, 0)]",13930,1363,3942597,2945,0.13084521214245007,0.396369275784002,0.33235916983078767,0.3538838405372837,0.04200531853960912,54355.0,0.9940084051332382,0.08604952612252677
Arrival ,VIA,"[datetime.datetime(2016, 8, 16, 14, 0, 3)]",93762,13867,21945333,14776,0.06638556707089475,0.3651451837643607,0.3060614798594499,0.3440625243416462,-0.030087642019779655,49854.545454545456,1.1040223753346066,-0.1588863064496008
Cowboys  Aliens ,VIA,"[datetime.datetime(2010, 11, 18, 19, 35, 50)]",12374,1687,6867664,4446,0.1148625183133482,0.4318242335661229,0.38606354045017915,0.3538089102818175,0.08957082273051996,49413.04347826087,1.1660941299241625,0.09902454049209472
Paranormal Activity 2 ,VIA,"[datetime.datetime(2010, 6, 30, 14, 0, 17)]",70221,1360,17879649,11634,0.0345505553067582,0.40028155091000567,0.3162732638036943,0.3387626111776519,-0.02007557609420768,65118.181818181816,1.3501801065048218,0.02819262699572584
Project Almanac ,VIA,"[datetime.datetime(2014, 11, 18, 23, 20, 55)]",56114,6609,12702652,7120,0.2015670859538784,0.4358306246669623,0.3652046256484863,0.3568521752190505,0.0662920252547196,40163.63636363636,1.5307897678584845,0.09496930655812481
Teenage Mutant Ninja Turtles ,VIA,"[datetime.datetime(2014, 6, 24, 15, 56, 39)]",3031,715,2016410,523,0.08956912682164539,0.4618899212846601,0.3794971906849296,0.35229053890679457,0.0014413573848641652,10647.619047619048,0.8386219300595811,0.010948651550179923
Paranormal Activity The Marked Ones ,VIA,"[datetime.datetime(2013, 10, 17, 15, 52, 45)]",130067,16624,27425916,19241,0.022909592066748273,0.4088566799421369,0.33856396995125804,0.3480673358888422,-0.004662436280371505,22608.695652173912,1.0444218695651677,-0.03814427085642456
Jack Reacher ,VIA,"[datetime.datetime(2012, 7, 5, 16, 0, 46)]",38454,138751,16798203,34729,0.04801913176913177,0.42500226875226876,0.3902236267361108,0.36230778559339855,0.03879670016843321,12322.727272727272,0.7807151649818637,-0.013451200941440599
13 Hours The Secret Soldiers of Benghazi ,VIA,"[datetime.datetime(2015, 7, 29, 1, 15, 52)]",17404,2287,7674109,2668,0.0822893772893773,0.41371716097522554,0.3895417466639069,0.30997344713385494,-0.1254635676270972,60145.454545454544,2.8044630463525646,-0.3746687685041489
Interstellar ,VIA,"[datetime.datetime(2014, 5, 16, 17, 0, 22)]",3966,353,8275307,625,0.15646762172000073,0.3988114749362849,0.345456500453237,0.3553518953082257,0.007076974682222038,12881.818181818182,0.548014813609704,0.04133933159268206
Overlord ,VIA,"[datetime.datetime(2018, 7, 18, 12, 59, 34)]",41280,1990,9229408,2593,0.06448116500445966,0.341323359505621,0.3112890830312272,0.34585176153573816,-0.02881827700177841,26086.363636363636,0.5083342080776406,0.03072213610387066
Star Trek Beyond ,VIA,"[datetime.datetime(2016, 5, 21, 4, 10, 53)]",41280,1990,9229408,2593,0.15192153441861322,0.37203115059114183,0.3170990802458579,0.3191017239795216,-0.06412261140521172,49186.36363636364,1.491824591026481,0.08146277938155388
Super 8 ,VIA,"[datetime.datetime(2011, 6, 7, 5, 35, 39)]",101168,6296,39952151,4073,0.06089285714285714,0.06589285714285714,0.17223100884615192,0.18637314446988287,-0.03022590678223558,28028.571428571428,0.8735585802591874,0.007836368098453252
Area 51 ,VIA,"[datetime.datetime(2015, 4, 23, 20, 27, 18)]",171949,52810,32472000,22452,-0.008437588577097503,0.45714888038548757,0.3663649954355979,0.3221972656813628,0.022514208442425063,28863.636363636364,1.1608724182781618,-0.02802788781412585
The Night Before ,SNE,"[datetime.datetime(2015, 9, 2, 20, 2, 47)]",135469,9581,37594401,23684,-0.02833333333333334,0.26333333333333336,0.3480643755454004,0.37629142708177404,-0.08249273844983478,1216543.4782608696,1.2035646666461604,-0.07568998812111881
American Hustle ,SNE,"[datetime.datetime(2013, 8, 1, 16, 21, 51)]",13150,1136,8009511,1468,0.14991139647389645,0.39292076364993034,0.33154738957873103,0.3725329441883865,0.006877694571194096,2127427.272727273,0.4615803024700282,-0.0855688637732708
Rough Night ,SNE,"[datetime.datetime(2017, 3, 8, 19, 0, 5)]",11451,642,4422859,1608,-0.02617539823833358,0.41557339889958195,0.36704750866703834,0.3547764709399875,-0.037570564714813515,683404.5454545454,0.38752866940498615,0.007474333755596804
Spectre ,SNE,"[datetime.datetime(2015, 7, 22, 7, 1, 2)]",22363,7119,9301991,2402,0.2090149367165185,0.3913326320598698,0.365117409259549,0.3654933664531574,-0.06950826754545375,1736109.0909090908,1.2864828879362924,-0.20513693723178716
Venom ,SNE,"[datetime.datetime(2018, 4, 24, 3, 45, 3)]",20031,1439,6794290,5809,0.08044999764426196,0.26642688655228186,0.3097484947983527,0.35629183388037644,0.01771759595517978,1282709.5238095238,0.6778452541495441,-0.042964179907183236
Blade Runner 2049 ,SNE,"[datetime.datetime(2017, 5, 8, 16, 35, 21)]",12389,709,2895230,194,0.09981277844206954,0.3637710812553182,0.3268082262919042,0.34634526962980106,0.10115877059065559,898590.0,1.3226262593399627,0.16831414755177365
Passengers ,SNE,"[datetime.datetime(2016, 9, 20, 10, 0, 6)]",67008,3205,17651805,7257,0.12998575997402873,0.36525215537577443,0.3250467634405833,0.35258649228885164,-0.01666143310905816,908542.8571428572,0.5278299136229854,-0.024392372612779583
Aloha ,SNE,"[datetime.datetime(2015, 2, 12, 1, 28, 41)]",19739,774,11245194,1798,0.1602090374513419,0.4051016054111114,0.3416836351419376,0.3692684429387376,0.27998093524259005,2748259.090909091,2.158403154912137,0.19706949733687937
The Angry Birds Movie ,SNE,"[datetime.datetime(2016, 1, 27, 0, 0, 15)]",44786,3621,17955176,10941,0.05595727659991621,0.3240816093600597,0.3432886927678144,0.35568284801800926,-0.14714231694813057,1898738.0952380951,1.4881527276173077,-0.15426318505039457
Life ,SNE,"[datetime.datetime(2017, 2, 5, 19, 45, 15)]",2115,291,694022,208,0.03775820977827902,0.39708147137867605,0.28819734370285255,0.32786710628821214,0.09323200853291987,997405.0,0.7886597636766673,0.05572945111635127
The Amazing SpiderMan ,SNE,"[datetime.datetime(2012, 2, 5, 1, 58, 8)]",89075,4846,7986639,7905,0.1134668373031025,0.44581173707181593,0.3533673969428046,0.3301160499515686,0.10149065520032749,1408255.0,0.6453662269967017,0.15329214045007777
RoboCop ,SNE,"[datetime.datetime(2013, 9, 5, 23, 25, 45)]",76062,2836,19690195,11783,0.08565975930971194,0.41052884099043724,0.31662515260329405,0.3193225927585015,0.017857192953347607,2164227.272727273,0.34276078055176035,0.013049729064978468
Pixels ,SNE,"[datetime.datetime(2015, 3, 17, 23, 28, 1)]",3263027,50883,99143403,296671,0.04725890727871238,0.42238226017540137,0.3736605760273776,0.35683968287577117,0.005638990766882191,1725161.9047619049,0.6639212357547856,0.12130907893884285
Total Recall ,SNE,"[datetime.datetime(2012, 4, 1, 23, 46, 5)]",6014,254,1807517,1213,0.08331699172182658,0.4003930498575798,0.327866102062457,0.3438127742347308,-0.018677297749894954,1370919.0476190476,0.47725393600150945,-0.2611874407852894
Men in Black 3 ,SNE,"[datetime.datetime(2011, 12, 11, 1, 46, 22)]",20155,1957,8831774,1174,0.11212000807157312,0.38493655000114363,0.3647495145235392,0.36194148178407504,0.04218939444891245,1391930.0,0.6557767327058965,0.00839402031184684
