Date,Open,High,Low,Adj Close,Volume,SMAVG (15)
22/11/2017,31.9248,32.1324,31.2577,31.353,27975,59061
21/11/2017,31.2101,32.1386,31.2101,31.7819,33678,59447
20/11/2017,31.496,32.4966,30.9242,31.2101,55930,61534
17/11/2017,29.1135,31.6866,29.1135,31.4483,105720,60967
16/11/2017,27.7317,29.2327,27.3982,28.6847,118667,59787
15/11/2017,28.5894,29.4471,28.1129,29.3041,72220,55152
14/11/2017,28.7323,28.7323,28.1129,28.5417,50425,54807
13/11/2017,28.8753,28.8753,28.2416,28.7323,23547,54564
10/11/2017,28.9229,29.3994,28.5417,29.1612,50430,56998
9/11/2017,28.4941,29.6853,28.4226,28.8276,55899,65477
8/11/2017,28.9706,29.0182,28.1606,28.3035,29278,66200
7/11/2017,28.5894,29.6341,28.3035,28.8276,37614,67237
6/11/2017,26.9217,28.637,26.9217,28.3988,59970,67321
3/11/2017,27.4458,27.5888,26.874,27.0646,78517,67865
2/11/2017,29.0182,29.0182,27.3029,27.3029,86044,67433
1/11/2017,28.6847,29.59,28.6847,29.2088,33765,71161
31/10/2017,28.78,28.8253,28.0176,28.637,64982,72876
30/10/2017,29.1135,30.2095,28.78,28.8753,47422,74619
27/10/2017,30.2095,30.2095,28.8753,29.3994,88025,77974
26/10/2017,30.5907,31.1479,30.2095,30.3048,49138,75812
25/10/2017,30.4954,30.7813,30.3524,30.4954,67048,75491
24/10/2017,31.6389,31.6389,30.8289,30.8289,46785,74216
23/10/2017,32.4013,32.4013,31.5913,31.6389,60052,74350
20/10/2017,32.4013,32.6395,32.1726,32.4013,177609,73637
19/10/2017,32.2584,32.5919,32.0678,32.449,66757,66310
18/10/2017,32.1631,32.6396,31.9725,32.0678,44824,65751
17/10/2017,32.0201,32.4966,31.6892,32.3537,38870,66304
16/10/2017,32.0201,32.6396,31.8772,32.1631,68139,66841
13/10/2017,30.7813,32.4966,30.7813,32.2584,72039,65002
12/10/2017,31.5436,31.5436,29.1135,30.9242,141955,63349
11/10/2017,32.5919,32.6007,31.9258,32.0201,59492,56613
10/10/2017,32.2584,32.7825,32.1631,32.3537,91129,56098
9/10/2017,33.3543,33.3543,32.0678,32.3537,97745,56237
6/10/2017,34.4979,34.4979,33.6402,33.7355,55605,56581
5/10/2017,35.1173,35.1173,34.0214,34.069,44315,57656
4/10/2017,34.1643,35.0608,34.0995,34.8314,47931,60804
3/10/2017,34.9744,35.0697,34.1643,34.212,48792,64688
2/10/2017,35.975,35.975,34.5932,34.9744,49346,64565
29/9/2017,34.8791,35.2603,34.8314,34.9744,67718,65595
28/9/2017,35.5462,35.57,34.9267,35.022,58364,64628
27/9/2017,36.1179,36.3085,35.5462,35.5462,53118,64881
26/9/2017,36.3562,36.6421,35.975,36.0703,46926,64134
25/9/2017,36.0703,36.4991,35.8797,36.3085,40561,66227
22/9/2017,36.0226,36.5944,35.0697,36.2132,47235,65529
21/9/2017,36.5468,36.785,36.1179,36.4038,40919,65769
20/9/2017,35.4985,36.546,35.4985,36.4515,51762,65739
19/9/2017,35.4985,35.9273,35.2587,35.6414,93222,66957
18/9/2017,36.0226,36.1179,35.4985,35.6891,102895,63786
15/9/2017,36.2132,36.2132,35.7367,36.0703,71742,60442
14/9/2017,36.6897,36.6897,35.8797,35.975,91530,58389
13/9/2017,34.7927,36.4991,34.7927,36.4991,106197,55387
12/9/2017,35.0297,35.0771,34.6126,34.7927,46936,51704
11/9/2017,35.5037,35.8189,34.6031,34.8875,64802,56497
8/9/2017,35.3141,35.4563,34.5083,35.4089,53209,63000
7/9/2017,36.3569,36.6887,35.3141,35.4563,62156,69656
6/9/2017,35.5511,36.5939,35.5511,36.3095,41921,69289
5/9/2017,36.1673,36.2621,35.4563,35.7407,78318,70611
1/9/2017,36.1199,36.6886,36.1199,36.3569,30098,70335
31/8/2017,36.0251,36.3569,35.6459,36.2147,50827,79837
30/8/2017,35.6933,36.1436,35.6933,35.8829,40471,101084
29/8/2017,35.9777,36.7361,35.8355,35.8355,70035,106806
28/8/2017,35.7407,36.1673,35.5511,35.9303,45660,111078
25/8/2017,35.7407,36.1199,35.6459,35.6459,52733,117526
24/8/2017,36.1673,36.2621,35.6933,35.7881,40938,155000
23/8/2017,35.7407,36.4043,35.7407,35.9303,46505,163096
22/8/2017,35.5037,36.4517,35.5002,35.9303,50953,170028
21/8/2017,36.5939,36.7361,35.5037,35.5037,118824,172274
18/8/2017,39.7224,39.9594,36.7361,36.7835,162357,170331
17/8/2017,38.3004,40.3386,38.3004,40.1964,153045,162256
16/8/2017,38.7744,39.2958,38.3478,38.5374,56649,156877
15/8/2017,38.6322,38.8218,38.0634,38.6796,61759,156574
14/8/2017,39.8172,39.8172,38.016,38.0634,74166,155942
11/8/2017,36.9731,39.6276,36.9731,39.201,172635,160354
10/8/2017,35.6933,37.4472,35.48,36.9731,369527,153316
9/8/2017,35.3141,35.4563,34.9112,35.2193,126305,134357
8/8/2017,35.2667,35.8355,35.2667,35.6933,134113,131399
7/8/2017,35.2667,35.7407,34.7927,35.4089,142374,129363
4/8/2017,36.4991,36.4991,34.4609,34.9823,614851,124283
3/8/2017,37.7316,39.3432,37.6368,39.0588,162382,87082
2/8/2017,39.0588,39.0588,37.5183,37.7316,150481,83600
1/8/2017,38.5374,39.201,38.3004,39.1062,84639,79883
31/7/2017,39.0588,39.0588,37.4946,38.3952,89684,77407
28/7/2017,38.6322,39.0825,38.3776,39.0114,41226,76149
27/7/2017,38.0634,39.1062,38.0634,38.9166,72361,78577
26/7/2017,38.1108,38.253,37.5419,37.6842,52112,81086
25/7/2017,39.8646,39.8646,38.2056,38.253,52275,82718
24/7/2017,39.0114,39.7224,38.7744,39.6276,140340,82105
21/7/2017,38.6322,39.0114,38.253,38.964,67077,88471
20/7/2017,38.8218,39.2484,38.6322,38.6796,85137,88007
19/7/2017,38.1582,38.9166,38.1582,38.8692,81936,85979
18/7/2017,37.9212,38.2056,37.3524,37.8738,103564,85683
17/7/2017,37.779,38.1108,37.6131,37.9686,66176,83955
14/7/2017,37.542,38.016,37.305,37.5894,56846,99222
13/7/2017,37.2576,37.779,37.0916,37.305,110149,100762
12/7/2017,37.3998,37.4472,36.7835,37.2102,94720,118524
11/7/2017,36.5939,37.0205,36.4043,36.9257,47509,134410
10/7/2017,36.0725,36.9731,35.8829,36.5939,70813,141481
7/7/2017,35.8355,36.1199,35.5274,36.0725,77634,149412
6/7/2017,35.7881,36.025,35.4089,35.8355,109998,148480
5/7/2017,37.1153,37.1153,35.5132,35.8355,76596,143971
3/7/2017,36.4043,37.0679,36.3569,36.9731,43081,144953
30/6/2017,37.3524,37.4472,35.7407,36.0725,235835,154919
29/6/2017,38.0634,38.1582,36.6887,37.2102,60111,146202
28/6/2017,38.3004,38.5374,37.8264,37.9686,54724,145085
27/6/2017,37.9212,38.5374,37.9212,38.1108,77493,144102
26/6/2017,37.3998,38.253,37.1628,38.1108,77635,141926
23/6/2017,36.8783,37.3524,36.6887,37.1153,295183,143117
22/6/2017,37.779,38.253,36.9731,37.0205,79954,125917
21/6/2017,36.7361,37.8264,36.4517,37.7316,376570,125223
20/6/2017,36.9731,37.2485,36.2621,36.7835,333011,105322
19/6/2017,37.1153,37.3998,36.6887,37.2102,153570,106170
16/6/2017,36.9257,36.9257,36.3095,36.6887,189791,98246
15/6/2017,36.3095,37.1153,36.1436,36.7835,63655,121481
14/6/2017,37.1628,37.2576,36.4043,36.7361,42353,122528
13/6/2017,38.2056,38.3952,37.1153,37.1628,91326,127659
12/6/2017,36.8844,38.3202,36.8844,38.1108,192572,124407
9/6/2017,36.5071,37.1202,36.4835,36.8844,105086,116720
8/6/2017,36.3184,36.9788,36.2241,36.6958,43349,115335
7/6/2017,36.6958,37.0259,36.3656,36.4599,39982,123839
6/6/2017,36.8373,36.8844,36.5543,36.7901,44858,126444
5/6/2017,36.6958,37.4504,36.5543,36.9316,95492,129729
2/6/2017,36.8373,37.0259,36.5543,36.8373,37191,134064
1/6/2017,36.2241,36.8844,35.9883,36.8373,69534,141855
31/5/2017,36.8844,36.8844,35.7524,36.2241,78055,154258
30/5/2017,36.2713,37.0259,35.8939,36.6958,345732,153393
26/5/2017,36.2241,36.3184,35.6581,36.2241,34707,137077
25/5/2017,36.1298,36.5071,35.2336,36.2241,538327,143169
24/5/2017,35.4694,35.9883,35.2808,35.9883,79356,138759
23/5/2017,36.3656,36.6014,35.1393,35.3279,119325,140300
22/5/2017,36.2713,36.4222,35.8468,36.1298,42535,134164
19/5/2017,34.9506,36.2241,34.8921,36.0354,77271,132711
18/5/2017,34.8091,35.0921,34.3374,34.9506,84307,129216
17/5/2017,34.4318,34.9978,34.2903,34.7619,170911,125881
16/5/2017,35.1393,35.2808,34.4318,34.6676,79052,115507
15/5/2017,36.1769,36.1769,34.1959,34.7148,94138,112274
12/5/2017,35.4694,35.4694,34.4318,34.9034,160517,108269
11/5/2017,35.1393,35.4694,34.8091,35.4223,154063,99151
10/5/2017,35.8468,35.8468,34.644,35.2808,255568,91200
9/5/2017,36.3184,36.4128,35.8468,36.2241,65092,75539
8/5/2017,36.7901,36.7901,35.7053,36.2713,100993,72718
5/5/2017,35.8468,36.5071,35.4223,36.4128,126079,67020
4/5/2017,37.2146,38.0636,35.0449,35.7053,472184,60187
3/5/2017,41.6955,41.6955,38.5825,38.6768,102464,31082
2/5/2017,41.9785,42.3558,41.6011,41.7426,27288,25120
1/5/2017,42.3558,42.403,41.837,42.0256,20732,24521
28/4/2017,42.8275,42.8275,41.9313,42.0728,24852,23888
27/4/2017,42.5445,42.8275,42.3086,42.8275,34276,24333
26/4/2017,42.2143,42.7803,42.2143,42.4501,15306,25187
25/4/2017,41.9785,42.403,41.9785,42.2379,30561,28924
24/4/2017,42.5916,43.0633,41.837,41.9313,34067,29490
21/4/2017,43.2406,43.3463,42.2907,42.4973,23736,29845
20/4/2017,43.535,43.818,43.252,43.4406,34807,30599
19/4/2017,43.6293,44.1481,43.3935,43.4406,20643,32315
18/4/2017,43.1105,43.6293,42.8746,43.535,22789,34831
17/4/2017,43.0161,43.4405,43.0161,43.3463,15521,39527
13/4/2017,43.5821,44.0066,43.0633,43.1576,23581,39200
12/4/2017,44.4076,44.4783,43.6765,43.818,35601,40140
11/4/2017,44.3368,44.8037,44.2762,44.4783,13043,39032
10/4/2017,44.7613,45.0443,44.2426,44.5255,18302,39787
7/4/2017,44.8085,44.9028,44.5011,44.8085,11232,39629
6/4/2017,45.4688,45.4688,44.3821,45.0443,31534,41573
5/4/2017,45.4216,45.9405,45.1386,45.3745,47086,43570
4/4/2017,44.9971,45.4422,44.6198,45.233,71362,41871
3/4/2017,46.2235,46.2235,44.9971,45.0443,39044,38922
31/3/2017,45.4688,46.0348,45.1858,45.9876,39391,37808
30/3/2017,44.667,45.4688,44.4078,45.3745,35043,37906
29/3/2017,44.7377,44.7377,44.0066,44.5726,60550,39811
28/3/2017,44.0538,44.7207,43.6785,44.4783,58382,41616
27/3/2017,42.2143,43.818,41.6483,43.818,93228,41650
24/3/2017,41.8885,42.403,41.6058,41.9785,10619,38573
23/3/2017,41.5068,42.1671,41.5068,41.8841,37687,42716
22/3/2017,41.0351,41.7898,41.0351,41.6955,18976,44161
21/3/2017,42.2143,42.2615,41.1766,41.271,24365,45649
20/3/2017,42.7331,42.7331,41.9407,42.2143,15938,47783
17/3/2017,43.7708,43.7708,42.9218,42.969,40395,50366
16/3/2017,43.252,43.4878,43.0633,43.4406,61490,54580
15/3/2017,42.5445,43.2048,42.4031,43.1576,21602,52539
14/3/2017,42.3086,42.5445,41.9785,42.5445,27125,52804
13/3/2017,42.9218,43.1105,42.2379,42.2615,22322,52694
10/3/2017,43.2971,43.2971,42.4048,42.8275,40871,52925
9/3/2017,43.1092,43.2077,42.6396,42.9214,63614,51854
8/3/2017,42.6396,42.9683,42.2639,42.9683,87631,49463
7/3/2017,41.3247,42.1465,41.3247,41.8883,58894,46320
6/3/2017,41.4187,41.6065,40.9491,41.4187,47067,44976
3/3/2017,41.5595,41.9822,41.2778,41.5126,72765,45454
2/3/2017,43.0153,43.1562,41.6535,41.7474,59366,56304
1/3/2017,43.2971,43.7667,42.8275,43.1092,41296,55800
28/2/2017,43.2971,43.2971,42.757,42.7805,56372,55255
27/2/2017,43.7667,43.7667,43.1102,43.2501,54673,65082
24/2/2017,43.5788,43.9545,43.1092,43.8136,103617,63277
23/2/2017,44.518,44.518,43.5319,43.8136,30865,58014
22/2/2017,44.565,44.7182,44.2832,44.4711,25578,58189
21/2/2017,44.0015,44.8467,44.0015,44.7059,25485,58707
17/2/2017,44.3302,44.3771,43.7667,44.1423,25782,60427
16/2/2017,44.6119,44.8937,44.1423,44.3302,24809,61643
15/2/2017,44.2832,44.9407,44.2832,44.8937,27746,63911
14/2/2017,43.6258,44.6119,43.4379,44.518,40487,65223
13/2/2017,44.0484,44.0484,43.4849,43.7667,38733,68532
10/2/2017,43.6727,44.0127,43.1562,43.7667,54243,67762
9/2/2017,43.5788,44.4567,42.4987,43.6258,235507,69113
8/2/2017,41.3247,42.1231,41.3247,42.0291,51801,55701
7/2/2017,41.5126,42.0291,41.3717,41.5126,33127,55236
6/2/2017,41.9352,42.5457,41.3717,41.6065,203770,55199
3/2/2017,41.8883,42.2639,41.8883,42.17,27609,45141
2/2/2017,41.7474,42.0291,41.6549,41.8413,24663,45375
1/2/2017,42.5457,42.8275,41.7004,41.9822,33488,47901
31/1/2017,42.6866,42.9683,42.0761,42.4987,33357,49517
30/1/2017,42.4048,42.8275,42.1231,42.7335,51288,50750
27/1/2017,42.6866,42.7335,42.0761,42.217,44023,49293
26/1/2017,41.4656,42.6866,41.4656,42.4518,58817,49417
25/1/2017,42.2639,42.4048,41.3247,41.5126,47435,50895
24/1/2017,41.4656,41.8883,41.2778,41.8413,90115,51788
23/1/2017,41.7004,41.7049,41.0263,41.4187,27186,55855
20/1/2017,40.7143,41.8413,40.5734,41.7004,74504,58781
19/1/2017,40.8551,40.8551,39.9629,40.6203,34339,56821
18/1/2017,40.0568,40.9021,40.0099,40.7143,44822,58554
17/1/2017,40.0099,40.1977,39.6342,40.1507,32569,57714
13/1/2017,39.5872,40.2447,39.3994,40.1977,52899,58479
12/1/2017,40.1038,40.1038,39.2585,39.6811,31126,58168
11/1/2017,39.5403,40.1038,39.2115,39.869,62545,60388
10/1/2017,39.3994,39.9159,38.9829,39.5872,57733,61452
9/1/2017,38.3663,39.7751,38.3663,39.2585,51849,80823
6/1/2017,38.3193,39.0237,38.0845,38.742,29426,81773
5/1/2017,37.8027,38.8828,37.474,38.4132,45884,84084
4/1/2017,37.474,38.2724,36.9105,37.8497,80990,87779
3/1/2017,36.2531,37.2392,36.2531,37.1453,60832,97089
30/12/2016,36.1592,36.7884,35.9713,36.1592,151122,96947
29/12/2016,36.347,36.7696,36.347,36.4879,71071,91945
28/12/2016,36.7227,36.9105,36.5818,36.5818,45103,90589
27/12/2016,36.5818,37.4271,36.4456,36.9105,60341,89220
23/12/2016,36.4879,36.8636,36.347,36.4879,32226,86298
22/12/2016,36.6757,37.0044,36.2531,36.5348,44031,87135
21/12/2016,36.2061,36.9105,36.2061,36.8166,48236,85822
20/12/2016,35.7365,36.3545,35.7365,36.2061,64437,89506
19/12/2016,37.0984,37.2627,35.7835,35.9244,78496,86883
16/12/2016,36.6288,38.0845,36.6288,37.0984,348294,83486
15/12/2016,36.4409,36.8636,36.3,36.6288,66111,60841
14/12/2016,36.347,36.7696,36.1592,36.1592,64084,58854
13/12/2016,36.8636,37.278,35.7835,36.5348,101313,56660
12/12/2016,37.9372,38.168,36.4421,36.6757,220641,51843
9/12/2016,39.8994,40.5054,39.2921,39.6658,58694,40452
8/12/2016,39.479,40.2265,39.1986,39.806,76091,38186
7/12/2016,37.7036,39.7126,37.7036,39.3855,50736,35253
6/12/2016,37.8437,38.0773,37.7036,37.8904,24562,35164
5/12/2016,37.797,38.0773,37.7036,37.8437,16524,37818
2/12/2016,38.638,38.6838,37.6568,37.7036,44780,39737
1/12/2016,39.0117,39.3388,38.638,38.638,24338,40560
30/11/2016,38.5913,39.2453,38.5913,38.8482,103488,43512
29/11/2016,38.2642,38.6847,38.2642,38.4978,25099,38146
28/11/2016,38.8249,39.3622,38.2642,38.3109,27539,38552
25/11/2016,39.0117,39.1986,38.638,39.1519,8609,40172
23/11/2016,38.4044,38.9183,38.4044,38.8249,36311,42052
22/11/2016,38.8249,39.0585,38.7781,38.8716,31175,42034
21/11/2016,39.4322,39.6191,38.6847,38.7314,29061,42712
18/11/2016,39.806,40.133,39.1986,39.2921,49776,43209
17/11/2016,40.0396,40.2732,39.8527,39.9462,24701,42771
16/11/2016,39.9462,40.4941,39.5724,40.0396,32099,48995
15/11/2016,40.5068,40.5535,39.806,40.133,49392,48936
14/11/2016,40.0396,40.6937,39.8994,40.6003,64377,46949
11/11/2016,39.4322,40.1798,39.4322,40.0396,45313,45754
10/11/2016,39.1986,40.2265,39.1986,39.7126,57116,46042
9/11/2016,37.3765,39.8527,37.3765,39.5724,68624,47271
8/11/2016,39.1519,39.2453,38.4978,38.965,22995,46551
7/11/2016,38.7781,39.2453,38.5445,39.1986,31197,47392
4/11/2016,38.4511,38.965,38.1231,38.2642,51828,49922
3/11/2016,37.6568,38.638,37.6568,38.4044,36815,53755
2/11/2016,38.6847,38.6847,37.4232,37.5634,36046,58945
1/11/2016,39.6658,39.6658,38.3109,38.5445,41337,59262
31/10/2016,39.6191,39.9462,39.3822,39.5257,36521,60430
28/10/2016,39.7126,40.0396,39.4322,39.5724,43201,61418
27/10/2016,39.806,39.806,39.1048,39.7126,118058,61212
26/10/2016,38.965,39.7126,38.8716,39.5724,31226,56089
25/10/2016,39.1052,39.1613,38.7781,39.1052,19579,58648
24/10/2016,39.7126,39.7593,38.7781,39.1519,46453,60528
21/10/2016,37.9372,39.8527,37.9372,39.2921,49634,63252
20/10/2016,37.8437,38.3109,37.4732,38.2642,75554,66415
19/10/2016,38.2175,38.2642,37.897,38.0306,57826,81860
18/10/2016,38.2642,38.3109,37.9839,38.0773,35606,98655
17/10/2016,37.797,38.7781,37.6568,37.8904,69145,99790
14/10/2016,38.1708,38.1708,37.5821,37.6942,109324,99014
13/10/2016,37.9932,37.9932,37.1896,37.7877,114672,97972
12/10/2016,37.6475,37.6475,36.956,36.956,40801,95746
11/10/2016,38.1988,38.2082,37.3205,37.6568,58854,102322
10/10/2016,38.6286,38.7221,38.2455,38.2642,51340,102439
7/10/2016,38.6567,38.6567,38.1708,38.3016,40104,102698
6/10/2016,39.6565,39.6565,38.6006,38.6567,41221,102573
5/10/2016,39.7499,40.3386,39.7359,39.9088,69606,102565
4/10/2016,40.1985,40.1985,39.5257,39.7032,47785,101949
3/10/2016,38.909,39.9929,38.8622,39.7126,87314,105287
30/9/2016,39.7967,40.2731,39.6285,40.0116,97067,103002
29/9/2016,38.5819,40.1985,38.1334,39.7312,307231,100614
28/9/2016,37.227,39.9835,36.6383,38.2362,309758,84186
27/9/2016,36.4608,37.2457,36.0777,37.2457,52632,69550
26/9/2016,37.0121,37.2177,36.4888,36.5356,57494,70288
23/9/2016,37.47,37.8157,37.0495,37.1336,93699,68137
22/9/2016,37.8531,37.9372,37.498,37.5541,81291,64834
21/9/2016,37.6197,38.2157,37.192,37.6662,139437,63474
20/9/2016,38.4658,38.7819,37.6011,37.6476,60612,58461
19/9/2016,38.4472,38.7076,37.5546,38.3356,55215,59747
16/9/2016,38.4565,38.7355,38.1785,38.5216,38235,58039
15/9/2016,38.7169,38.9307,38.2892,38.7541,41106,57864
14/9/2016,38.3821,39.9256,38.3821,38.9493,60365,57652
13/9/2016,39.8326,39.9814,38.3728,38.5123,97842,55617
12/9/2016,38.5867,39.7861,38.5867,39.6653,53048,54930
9/9/2016,40.7996,40.7996,38.6797,38.7448,61248,59843
8/9/2016,41.9898,41.9898,40.9298,41.0786,60815,57542
7/9/2016,41.0228,42.5568,40.8833,42.1571,90209,60766
6/9/2016,41.4877,41.4877,40.6415,41.1064,63711,56622
2/9/2016,41.6736,41.9247,41.3389,41.562,25219,54920
1/9/2016,42.092,42.092,41.2245,41.3017,44150,55221
31/8/2016,42.4826,42.4826,41.841,42.0177,60895,54350
30/8/2016,43.4495,43.4867,42.5197,42.6313,64242,52569
29/8/2016,43.2264,43.5332,42.9521,43.245,79909,50688
26/8/2016,43.3008,43.3287,42.6592,42.6964,29592,49785
25/8/2016,42.7708,43.4867,42.7708,43.059,35610,51345
24/8/2016,43.3101,43.8587,42.9475,43.1334,37927,67379
23/8/2016,43.6541,43.8401,43.2273,43.4124,29834,66833
22/8/2016,45.3928,45.3928,42.9698,43.5518,87545,69152
19/8/2016,44.742,45.774,44.7327,45.2813,126743,65866
18/8/2016,45.3184,45.774,44.4072,44.4909,26731,60577
17/8/2016,44.4909,45.5788,44.4909,45.4114,109180,60821
16/8/2016,44.1376,44.7234,44.1376,44.3607,28044,57494
15/8/2016,44.305,44.5839,44.1004,44.2027,38178,58511
12/8/2016,43.8308,44.4723,43.8308,44.2771,29736,57246
11/8/2016,43.3845,44.0167,43.3845,43.9423,31080,56849
10/8/2016,43.8122,44.0305,43.0497,43.1148,34189,57243
9/8/2016,43.8773,44.2399,43.6448,43.7657,36025,56543
8/8/2016,45.6997,45.6997,43.8866,43.933,66365,57619
5/8/2016,45.5788,45.6532,44.5467,45.337,52988,55592
4/8/2016,45.9507,46.1181,45.0209,45.3463,276117,54531
3/8/2016,44.4909,45.2534,43.8866,45.2255,29734,38347
2/8/2016,45.0116,45.5416,44.0353,44.556,64618,41384
1/8/2016,46.0623,46.1553,44.9837,45.1046,38265,39626
29/7/2016,46.6759,46.6759,45.6239,46.1553,47402,41677
28/7/2016,46.5551,46.8619,45.867,46.6574,30399,43939
27/7/2016,46.4435,46.7131,46.0437,46.5644,59267,46049
26/7/2016,46.1274,46.4063,45.4114,46.3412,43300,44740
25/7/2016,46.1739,46.4249,45.8829,46.1274,19206,46250
22/7/2016,46.3412,46.3598,45.8019,46.2111,23780,47174
21/7/2016,45.7647,46.4249,45.7647,46.1274,36986,49603
20/7/2016,45.5137,45.8856,44.9093,45.6253,23696,51645
19/7/2016,45.7369,45.7369,45.1511,45.5323,52157,55444
18/7/2016,45.0302,45.8949,45.0302,45.7369,35958,57138
15/7/2016,45.6532,45.6532,44.6955,45.1418,37082,73394
14/7/2016,45.9693,46.5997,45.6532,45.8019,33362,74752
13/7/2016,46.3412,46.3412,45.3277,45.774,75288,78553
12/7/2016,45.8112,46.5179,45.5983,46.3319,38244,77557
11/7/2016,46.1646,46.2761,44.7513,45.4951,69032,81790
8/7/2016,45.0302,46.4993,44.6955,46.4249,81331,95053
7/7/2016,42.4919,44.4165,42.4919,44.4165,62043,102380
6/7/2016,41.9061,42.7336,41.6285,42.6034,39639,100887
5/7/2016,42.9568,42.9568,41.8596,42.3431,65949,100747
1/7/2016,43.2915,43.6904,42.7615,43.0962,33064,100988
30/6/2016,42.2222,43.1706,41.5249,43.1613,60220,102424
29/6/2016,42.1757,42.1794,41.0879,42.0548,67614,101899
28/6/2016,41.125,41.7759,40.9112,41.6829,80682,100110
27/6/2016,42.464,42.464,40.3162,40.5393,77564,97814
24/6/2016,43.2357,43.7843,42.3159,42.808,279799,100277
23/6/2016,45.96,45.96,44.4909,44.7699,57453,86332
22/6/2016,44.9093,45.6155,44.9093,45.43,90376,88341
21/6/2016,46.3319,46.3319,44.6397,44.7978,60340,88102
20/6/2016,46.5272,47.2431,46.1181,46.1367,101750,89772
17/6/2016,45.0767,47.02,45.0767,46.1088,267971,96095
16/6/2016,43.5611,46.4156,43.1892,45.8577,191237,81352
15/6/2016,42.7708,44.3048,42.7708,43.7099,39654,72553
14/6/2016,42.7057,43.2915,42.1255,42.715,37535,75762
13/6/2016,43.0032,43.4495,42.1943,42.7801,69564,77453
10/6/2016,43.9308,43.9308,42.1204,42.6034,54595,74285
9/6/2016,44.4469,44.7419,43.8294,44.6313,52344,72621
8/6/2016,44.9539,45.4056,44.6313,44.705,40788,71325
7/6/2016,45.765,45.9494,44.8986,45.0092,46242,70461
6/6/2016,45.8757,46.2351,44.8986,45.8849,114509,70610
3/6/2016,45.3595,45.3963,43.9584,45.3226,70616,64206
2/6/2016,44.5115,45.4056,43.6634,45.3595,87590,60904
1/6/2016,44.8802,44.8802,43.5436,44.6405,86789,56013
31/5/2016,45.3318,45.3318,43.9031,44.4285,85389,52113
27/5/2016,42.7693,45.0737,42.7693,44.9539,196608,49576
26/5/2016,42.0227,42.5666,41.7001,42.4467,46813,38267
25/5/2016,41.8384,42.0965,41.3038,41.8199,59263,37814
24/5/2016,40.4557,41.4605,40.3267,41.3683,87778,35817
23/5/2016,39.6354,40.5571,39.1008,39.9488,62911,32180
20/5/2016,38.7229,39.1652,38.603,38.8795,22045,31519
19/5/2016,38.8703,38.8703,37.9301,38.391,29624,33216
18/5/2016,39.2022,39.2022,38.262,38.8058,32905,35473
17/5/2016,38.9625,40.1147,38.9625,39.2298,27832,36195
16/5/2016,39.4418,39.4418,38.6768,39.1284,48474,36595
13/5/2016,39.4326,39.7183,39.0455,39.3404,18447,35861
12/5/2016,40.5018,40.8244,39.3128,39.6446,21085,44801
11/5/2016,40.3267,40.382,39.9672,40.3359,14238,58796
10/5/2016,39.958,40.6954,39.8843,40.6677,28280,72930
9/5/2016,41.0549,41.1472,39.9303,39.958,47342,92076
6/5/2016,40.9811,41.0825,40.5848,41.0549,26973,91511
5/5/2016,41.0272,41.5342,40.6493,40.8798,40014,94034
4/5/2016,40.9535,41.8199,40.5173,40.7691,29311,93634
3/5/2016,41.2014,41.3314,40.7968,41.0549,33225,94740
2/5/2016,40.3728,41.7001,39.9856,41.5618,52989,96286
29/4/2016,41.9582,41.9582,40.1792,40.4926,47498,95129
28/4/2016,42.2439,42.5435,39.746,41.9121,63488,93534
27/4/2016,42.5666,43.2628,41.9305,42.9168,43731,92196
26/4/2016,42.7233,42.9168,42.0965,42.5389,33827,92937
25/4/2016,42.9353,42.9353,41.9951,42.4375,37470,95422
22/4/2016,41.7093,43.7372,41.7093,42.8615,152539,102326
21/4/2016,37.331,41.7185,37.1467,41.5434,231017,97592
20/4/2016,35.7179,37.3494,34.9344,37.1467,226243,86546
19/4/2016,38.9994,39.6676,35.5797,36.0037,315466,73084
18/4/2016,37.8748,39.0915,37.8748,38.7689,38876,55663
15/4/2016,38.5477,38.8206,38.0223,38.4095,64810,54430
14/4/2016,39.9764,39.9764,38.4924,38.6768,34017,55266
13/4/2016,38.8335,40.3405,38.8335,39.8935,45900,54431
12/4/2016,38.2435,39.3681,38.2435,38.686,56418,52362
11/4/2016,38.3265,38.9164,38.0039,38.1974,35628,50670
8/4/2016,38.8519,38.8519,37.543,38.1514,23575,51928
7/4/2016,39.2943,39.8658,38.0961,38.3818,43423,54300
6/4/2016,39.3404,39.6446,38.5938,39.5893,54844,53915
5/4/2016,39.2759,39.6354,38.1698,38.9625,71109,52337
4/4/2016,41.2577,41.2577,39.6354,39.6354,141025,49220
1/4/2016,41.1471,42.2163,41.1471,41.3591,81525,43413
31/3/2016,40.7231,41.8752,40.7231,41.7554,65331,42753
30/3/2016,41.1747,41.8476,39.3736,40.7784,24308,42073
29/3/2016,41.1563,41.1563,40.3913,40.9351,54149,47200
28/3/2016,40.6401,41.442,40.4097,41.2669,20382,54199
24/3/2016,40.5018,40.6032,39.5063,40.6032,77355,58656
23/3/2016,41.5158,41.5158,40.5111,40.7138,21495,56008
22/3/2016,41.442,41.8752,41.442,41.7001,14859,58242
21/3/2016,41.949,42.2255,41.0272,41.7923,31038,62266
18/3/2016,42.2347,42.6955,41.3406,42.0504,54499,63195
17/3/2016,41.3222,42.7786,41.2761,42.0688,59164,64797
