Date,Open,High,Low,Adj Close,Volume,SMAVG (15)
14/3/2018,50.4844,50.6627,50.2565,50.4745,927471,1069394
13/3/2018,49.8702,50.1376,49.4838,49.6027,1257931,1068775
12/3/2018,49.5531,49.9197,49.4541,49.5432,1385489,1031501
9/3/2018,50.6924,50.9599,50.3853,50.9203,1289106,997995
8/3/2018,50.6924,50.9203,50.5636,50.8014,801529,953676
7/3/2018,49.8305,50.6132,49.7811,50.415,1230964,989801
6/3/2018,49.7017,50.0187,49.5829,49.6918,1084201,995024
5/3/2018,48.8894,50.2466,48.8894,50.0584,1108722,1003588
2/3/2018,48.2058,49.2658,47.9879,49.2163,843227,1069926
1/3/2018,49.3352,49.4739,47.869,48.2653,1187515,1185587
28/2/2018,50.3556,50.524,49.9692,49.989,863488,1181875
27/2/2018,50.3259,50.4447,49.7513,49.8008,859449,1302135
26/2/2018,50.2169,50.5141,50.0584,50.4447,877983,1417930
23/2/2018,49.6918,49.7959,49.1569,49.7612,1438056,1623010
22/2/2018,49.5333,49.781,49.2064,49.3847,885783,1647815
21/2/2018,49.5829,50.0683,49.0281,49.038,918187,1645586
20/2/2018,48.9389,49.4194,48.8399,48.9488,698821,1645137
16/2/2018,48.8399,49.2757,48.7705,49.0875,882888,1803966
15/2/2018,48.4733,48.4733,47.5817,48.3544,624333,1819314
14/2/2018,46.7099,48.2306,46.6802,48.1365,1343392,1858868
13/2/2018,46.6406,46.8982,46.3632,46.7793,1309311,1885478
12/2/2018,47.2746,48.0325,46.8288,47.8195,1212658,1960313
9/2/2018,47.0071,47.3291,44.9069,46.6109,2103801,1932808
8/2/2018,48.1167,48.3049,46.5217,46.5217,2578140,1827383
7/2/2018,50.0287,50.4744,49.4641,49.6522,1131841,1693549
6/2/2018,48.5526,50.7023,48.3455,50.2961,2667378,1670402
5/2/2018,50.207,50.2169,47.8591,48.5427,2596384,1585170
2/2/2018,52.5053,53.4068,51.0887,51.5047,3954183,1481664
1/2/2018,48.1266,49.1767,48.0374,48.6913,1810117,1275446
31/1/2018,47.4826,47.6808,47.2944,47.4925,852349,1224863
30/1/2018,47.0963,47.3142,46.5316,46.9081,911456,1238535
29/1/2018,48.1464,48.1662,47.1161,47.4232,3081254,1219029
26/1/2018,48.3148,49.038,48.2752,49.0182,1113117,1104022
25/1/2018,48.0473,48.6615,47.7355,47.9483,1217640,1081192
24/1/2018,49.4343,49.4343,48.4733,48.6913,1742541,1040898
23/1/2018,51.0887,51.4551,49.4244,49.9494,2431842,981010
22/1/2018,49.6819,50.3358,49.6324,50.3259,800069,847931
19/1/2018,49.4144,49.5531,49.2658,49.4244,522437,830692
18/1/2018,48.8894,48.8894,48.5625,48.7111,570630,821631
17/1/2018,48.9785,49.4986,48.7012,49.355,784626,822540
16/1/2018,49.3352,49.9395,48.3445,48.4931,1388903,800456
12/1/2018,49.4937,50.3457,49.2658,49.563,1043791,750667
11/1/2018,49.4144,49.8503,49.355,49.8107,860917,710944
10/1/2018,49.2757,49.5036,49.0083,49.3154,1051378,703450
9/1/2018,49.3154,49.3352,48.9587,49.0875,1057428,702894
8/1/2018,48.3445,48.5526,48.2752,48.5427,618856,681606
5/1/2018,47.7303,48.3346,47.7204,48.2455,1356160,674885
4/1/2018,46.3731,46.8189,46.3632,46.809,770666,633428
3/1/2018,45.5013,45.9273,45.4716,45.8679,613227,642940
2/1/2018,45.0159,45.3824,44.8178,45.3626,844217,665440
29/12/2017,44.8673,44.8673,44.5305,44.5305,435667,650675
28/12/2017,44.8772,44.9961,44.7484,44.8673,541475,675605
27/12/2017,44.7781,44.8475,44.6493,44.8376,386529,704263
26/12/2017,44.9218,45.0357,44.7088,44.788,584257,715501
22/12/2017,45.3032,45.3527,45.0159,45.2536,453371,742739
21/12/2017,45.1249,45.2338,44.9366,44.9862,642064,858731
20/12/2017,44.9664,44.9664,44.4712,44.6097,447948,890216
19/12/2017,45.0357,45.1249,44.7781,44.9168,748500,918604
18/12/2017,45.4617,45.5459,45.2338,45.3032,1043047,912813
15/12/2017,44.2828,44.5701,44.1441,44.4215,738104,897138
14/12/2017,44.2333,44.3224,44.0351,44.0351,518048,874756
13/12/2017,44.2035,44.2977,44.1144,44.2333,734293,877478
12/12/2017,44.0847,44.3125,43.9559,44.2134,913359,878669
11/12/2017,44.2333,44.4958,44.2134,44.4809,950727,890611
8/12/2017,45.3032,45.432,45.115,45.3626,622743,870879
7/12/2017,44.788,45.4171,44.788,45.323,809616,888966
6/12/2017,44.5701,44.5899,44.2283,44.4908,971343,911558
5/12/2017,45.3329,45.7688,45.3032,45.4419,555098,908025
4/12/2017,45.8183,45.9075,45.323,45.3527,992825,935875
1/12/2017,45.432,45.531,44.9069,45.1348,2193249,917377
30/11/2017,46.383,46.4226,46.066,46.3632,1114345,864458
29/11/2017,47.5817,47.6114,46.7694,46.9279,873763,878461
28/11/2017,47.5718,47.8591,47.4628,47.8492,661632,872382
27/11/2017,47.8393,47.8789,47.4133,47.5718,807921,896466
24/11/2017,47.3539,47.5817,47.2449,47.443,402374,933489
22/11/2017,46.8585,46.9279,46.601,46.7793,558876,1018795
21/11/2017,46.383,46.7099,46.383,46.6703,752167,1134180
20/11/2017,46.4127,46.5861,46.3731,46.5316,1092493,1538289
17/11/2017,45.9075,45.9966,45.6697,45.7391,654739,1612143
16/11/2017,45.5608,45.7094,45.2933,45.6697,894052,1605772
15/11/2017,44.5305,44.9564,44.362,44.8178,1148492,1600665
14/11/2017,45.5211,45.6994,45.4221,45.6202,918345,1558494
13/11/2017,45.0951,45.7193,45.0171,45.6499,972853,1518832
10/11/2017,45.4716,45.9174,45.4419,45.7886,715351,1478380
9/11/2017,45.0951,45.5508,44.7683,45.4617,1399464,1467833
8/11/2017,46.9873,47.1458,46.7892,47.0269,1324392,1426813
7/11/2017,45.432,45.6004,45.2437,45.5806,782582,1385000
6/11/2017,45.1249,45.531,45.1249,45.4419,1022884,1370298
3/11/2017,44.471,44.5602,44.1639,44.3918,1363267,1344867
2/11/2017,43.7181,44.6642,43.7181,44.471,1681963,1292601
1/11/2017,43.1633,43.5299,42.9256,43.1336,2289655,1238565
31/10/2017,42.8067,44.8277,42.4996,43.0048,6813800,1124978
30/10/2017,37.576,38.7053,37.4769,38.4874,2200300,703293
27/10/2017,37.3481,37.4967,37.2392,37.4769,559176,583291
26/10/2017,37.2392,37.6255,37.1599,37.5066,817447,596002
25/10/2017,37.0707,37.1351,36.5853,36.8132,515925,607157
24/10/2017,37.1896,37.358,37.1005,37.3481,323415,599770
23/10/2017,37.3085,37.4175,37.1302,37.1599,366079,622103
20/10/2017,37.1302,37.3283,37.0707,37.1995,557140,639582
19/10/2017,36.932,37.1005,36.6844,37.0906,784165,643005
18/10/2017,37.1401,37.215,36.942,37.1104,697194,629403
17/10/2017,36.724,36.7438,36.4862,36.6051,562056,639476
16/10/2017,36.8132,36.9122,36.6249,36.7042,641423,665642
13/10/2017,36.5061,36.6051,36.4219,36.4763,579273,714767
12/10/2017,35.9612,36.1098,35.9117,35.981,871431,724945
11/10/2017,36.2584,36.407,36.2386,36.2782,585844,703622
10/10/2017,36.4565,36.4862,36.2782,36.3674,488532,710532
9/10/2017,36.7934,36.8825,36.6695,36.6943,400268,787708
6/10/2017,36.4268,36.7339,36.3376,36.7339,749831,807641
5/10/2017,36.4664,36.6448,36.4565,36.615,984782,794868
4/10/2017,37.1995,37.2292,37.1302,37.1797,405120,805551
3/10/2017,37.0707,37.2887,37.0242,37.1995,658406,800473
2/10/2017,36.942,37.046,36.8429,36.9717,628272,789862
29/9/2017,36.8231,37.0608,36.6844,36.9915,608471,836652
28/9/2017,36.1692,36.3872,36.0702,36.3773,580143,834706
27/9/2017,36.0788,36.2863,35.9307,36.0393,848284,820796
26/9/2017,36.306,36.3455,35.9603,36.0097,954554,782596
25/9/2017,36.9282,36.9282,36.4887,36.5134,1378297,755956
22/9/2017,36.9184,37.0863,36.7208,37.0369,731941,690395
21/9/2017,37.0665,37.1307,36.9875,36.9974,551588,672829
20/9/2017,37.4517,37.5109,37.1159,37.2937,689484,670767
19/9/2017,37.6591,37.7183,36.948,37.1949,1646183,647374
18/9/2017,38.1924,38.2813,37.8369,37.9159,699263,550178
15/9/2017,37.9751,38.2023,37.8862,38.1825,558230,574622
14/9/2017,37.8467,37.9751,37.6986,37.8862,1145025,629121
13/9/2017,39.3776,39.3875,39.1702,39.2492,328948,573682
12/9/2017,39.8517,39.8517,39.5455,39.6838,499244,584576
11/9/2017,39.5455,39.9899,39.5455,39.8517,1330121,590926
8/9/2017,39.2887,39.4369,39.2887,39.4369,579281,535903
7/9/2017,38.9035,39.0714,38.864,38.943,371490,541211
6/9/2017,38.9233,38.9727,38.7702,38.8443,275297,547726
5/9/2017,39.1011,39.1011,38.5282,38.8443,554945,563635
1/9/2017,39.3381,39.3381,39.1011,39.2295,394880,555831
31/8/2017,38.9628,39.1899,38.943,39.1406,468458,560919
30/8/2017,38.5381,38.7554,38.5085,38.7159,520652,596411
29/8/2017,38.0443,38.2319,38.0344,38.1628,338595,623386
28/8/2017,38.0937,38.1233,37.9653,38.0048,188238,653936
25/8/2017,37.9455,38.222,37.8764,38.0245,1065933,694574
24/8/2017,37.9455,37.9455,37.6591,37.7183,1375704,659944
23/8/2017,38.2912,38.4196,38.2714,38.3307,313449,613156
22/8/2017,38.0146,38.2517,37.9554,38.2319,492358,665193
21/8/2017,38.0146,38.143,37.8764,38.0245,594483,706575
18/8/2017,38.3603,38.4492,38.1332,38.2912,504788,705511
17/8/2017,38.8541,38.9628,38.5134,38.5183,658890,710753
16/8/2017,38.6566,38.943,38.6467,38.9035,469225,763880
15/8/2017,38.6171,38.6369,38.4097,38.4393,513930,765554
14/8/2017,38.6171,38.7455,38.5183,38.6665,437882,786663
11/8/2017,38.3603,38.6467,38.2912,38.5183,471195,808564
10/8/2017,39.0616,39.0616,38.3406,38.3998,1000846,817897
9/8/2017,39.7233,39.7233,39.348,39.5257,925273,804136
8/8/2017,39.8517,40.1776,39.8319,40.0591,796852,819347
7/8/2017,39.3974,39.5554,39.3776,39.4961,797798,797840
4/8/2017,39.8615,39.9307,39.7035,39.8418,546489,780383
3/8/2017,39.4467,39.7233,39.269,39.7035,673886,779244
2/8/2017,39.664,39.7035,39.2245,39.3183,1094003,769234
1/8/2017,40.9776,41.1159,39.8023,40.2072,1113092,762914
31/7/2017,40.622,40.8196,40.4887,40.5628,578515,774758
28/7/2017,40.4739,40.4838,40.28,40.464,583414,789826
27/7/2017,40.6615,41.1356,40.622,40.7801,1455803,827027
26/7/2017,40.0986,40.2961,39.9998,40.2961,494339,773093
25/7/2017,39.822,39.8517,39.5554,39.6838,830555,808221
24/7/2017,39.9504,40.1381,39.8023,40.1085,766393,795034
21/7/2017,40.1282,40.3159,40.0936,40.306,611194,805667
20/7/2017,40.0591,40.2467,40.0097,40.1282,794429,818427
19/7/2017,39.8122,40.1875,39.7332,40.0591,1153446,821932
18/7/2017,39.6048,39.9011,39.6048,39.8714,474251,816195
17/7/2017,39.7134,39.8912,39.5897,39.6344,535933,855596
14/7/2017,39.4961,39.7233,39.4171,39.7233,529402,852133
13/7/2017,39.1899,39.3578,39.0319,39.3085,523736,843597
12/7/2017,39.0912,39.3085,39.0023,39.2393,999201,841107
11/7/2017,38.1727,38.3998,38.0344,38.3702,1290762,812049
10/7/2017,37.3628,37.6937,37.3529,37.6788,804537,819316
7/7/2017,37.1258,37.3924,36.8591,37.3233,1141425,819621
6/7/2017,37.1258,37.185,36.9677,37.0764,646785,809944
5/7/2017,37.2443,37.4813,37.1719,37.4616,1021268,816736
3/7/2017,37.8566,37.8961,37.6591,37.7183,632747,803125
30/6/2017,37.9949,37.9949,37.7085,37.7183,925890,845193
29/6/2017,38.3011,38.3801,37.5208,37.8072,802590,935857
28/6/2017,38.2122,38.3998,37.9356,38.39,847009,958578
27/6/2017,38.1924,38.4541,38.0937,38.0937,1067387,972812
26/6/2017,38.143,38.4492,38.143,38.2023,1065275,960543
23/6/2017,37.985,38.064,37.7789,38.0443,483980,937350
22/6/2017,37.906,38.064,37.906,37.9356,401368,996762
21/6/2017,37.5702,37.6887,37.5406,37.669,486377,1045490
20/6/2017,37.985,38.0146,37.669,37.6887,563331,1082866
19/6/2017,38.0344,38.3504,38.0146,38.1628,1399765,1183173
16/6/2017,36.9579,36.9579,36.7011,36.869,809114,1270444
15/6/2017,36.8492,37.027,36.7011,36.9677,996276,1331063
14/6/2017,36.8788,36.8788,36.4739,36.6023,748662,1334454
13/6/2017,36.4147,36.5332,36.3258,36.4937,817097,1320388
12/6/2017,36.3554,36.6319,36.1085,36.5924,1263776,1308882
9/6/2017,36.8196,37.2048,36.4542,36.5134,2285846,1289366
8/6/2017,37.1159,37.4616,36.9677,37.4221,1143408,1200236
7/6/2017,37.6196,37.6196,37.348,37.3727,1060512,1219578
6/6/2017,37.4813,37.7677,37.4517,37.6591,883361,1198397
5/6/2017,37.2838,37.4122,37.1949,37.2048,717372,1190709
2/6/2017,36.869,37.2838,36.7307,37.2838,1375159,1178183
1/6/2017,35.9406,36.0788,35.8714,36.0591,1132288,1132918
31/5/2017,36.1727,36.2171,35.9998,36.1677,1047026,1117028
30/5/2017,36.0887,36.2467,35.9406,36.0295,2067934,1114970
26/5/2017,35.8023,36.3653,35.8023,36.227,2708823,1032317
25/5/2017,35.5356,35.7628,35.3579,35.7233,1718407,910498
24/5/2017,35.2789,35.6048,35.2295,35.5751,1047145,839782
23/5/2017,35.2295,35.3184,35.0714,35.111,537672,827032
22/5/2017,35.0221,35.1307,34.9381,35.0912,644496,856953
19/5/2017,35.0418,35.348,34.9826,35.2196,971041,869350
18/5/2017,34.8344,34.9628,34.6861,34.8838,948901,869736
17/5/2017,35.3085,35.4665,34.9035,34.9233,1433531,854334
16/5/2017,35.1505,35.1702,34.9332,35.0319,742799,816442
15/5/2017,34.9233,34.9529,34.7752,34.9233,768039,826414
12/5/2017,35.1011,35.1801,35.0319,35.111,529484,873363
11/5/2017,35.1208,35.2196,34.9727,35.1505,696190,982133
10/5/2017,35.2789,35.2887,35.1208,35.1603,893936,1018455
9/5/2017,34.8937,35.0813,34.8937,34.9727,1016146,1020108
8/5/2017,34.6764,34.8245,34.627,34.7258,828145,989097
5/5/2017,34.0739,34.4196,34.0739,34.3505,881544,968251
4/5/2017,34.0739,34.1826,34.0245,34.1628,657660,945535
3/5/2017,34.2319,34.311,34.0444,34.1826,855895,942906
2/5/2017,34.0048,34.311,33.9653,34.311,986482,947872
1/5/2017,34.2122,34.4097,34.1628,34.2517,830455,917472
28/4/2017,33.9258,34.1628,33.748,34.0937,976828,897006
27/4/2017,33.2344,33.3529,33.0468,33.3036,717878,866450
26/4/2017,33.1357,33.264,33.0369,33.1653,865153,866238
25/4/2017,33.2542,33.427,33.185,33.2344,892374,848004
24/4/2017,33.5406,33.5603,33.2591,33.4023,1472273,843934
21/4/2017,33.6097,33.6097,32.8789,33.264,2161036,788917
20/4/2017,32.3258,32.4641,32.2369,32.4245,1241017,699494
19/4/2017,31.7134,31.8122,31.5357,31.5752,918736,679776
18/4/2017,31.2887,31.2887,31.1208,31.2887,550974,641436
17/4/2017,31.3875,31.4468,31.3036,31.4468,515456,638368
13/4/2017,30.9529,31.0616,30.9332,30.9332,540813,639170
12/4/2017,31.1801,31.2394,30.9726,31.0912,618223,644532
11/4/2017,31.5258,31.5258,31.3085,31.4566,930386,632337
10/4/2017,31.6147,31.6542,31.427,31.5357,530485,615747
7/4/2017,31.6937,31.7431,31.585,31.6838,523459,602932
6/4/2017,31.9011,31.9208,31.7762,31.8122,518489,595940
5/4/2017,32.5134,32.5924,32.3357,32.3554,714689,600864
4/4/2017,32.7307,32.7773,32.5826,32.7208,591648,595299
3/4/2017,32.5628,32.6122,32.385,32.6122,831324,584620
31/3/2017,33.2937,33.3628,33.1752,33.3134,647027,572015
30/3/2017,33.106,33.2048,33.0468,33.0665,819687,608221
29/3/2017,32.7406,32.8295,32.632,32.7406,945244,590778
28/3/2017,32.0789,32.0986,31.911,32.0591,343641,552283
27/3/2017,31.7622,31.9986,31.6638,31.9986,504947,561136
24/3/2017,31.7918,31.9198,31.6982,31.7229,527495,563326
23/3/2017,31.4372,31.4372,31.1861,31.2994,621235,591681
22/3/2017,31.3683,31.5259,31.3092,31.4963,435304,623450
21/3/2017,31.713,31.7918,31.2698,31.2797,681527,667990
20/3/2017,31.6736,31.7327,31.5357,31.6441,338261,677680
17/3/2017,31.5751,31.6933,31.5554,31.6047,418575,700888
16/3/2017,31.3978,31.516,31.3486,31.4077,592352,708672
15/3/2017,31.0236,31.26,30.8168,31.2107,631219,733112
14/3/2017,31.2206,31.2206,30.9251,30.9842,431463,735585
13/3/2017,31.3191,31.4274,31.3191,31.4175,642248,755312
10/3/2017,31.2403,31.3683,31.0433,31.2304,1190113,762894
9/3/2017,30.3834,30.4967,30.2652,30.3539,558052,727159
8/3/2017,30.413,30.4524,30.2505,30.2751,367812,731860
7/3/2017,30.541,30.5607,30.3539,30.3834,476442,744004
6/3/2017,30.8463,30.8463,30.6247,30.7084,537795,756512
3/3/2017,31.0827,31.191,30.9596,31.0827,952816,755237
2/3/2017,30.9251,31.0433,30.8857,30.935,1097771,724424
1/3/2017,30.7872,31.0728,30.7478,31.0531,1103400,691689
28/2/2017,30.5705,30.6789,30.4228,30.4918,826885,658037
27/2/2017,30.4327,30.4524,30.2357,30.3046,686378,644873
24/2/2017,30.5016,30.5115,30.3736,30.4622,535340,668091
23/2/2017,30.7577,30.7675,30.5902,30.7675,958949,775969
22/2/2017,30.8168,30.8611,30.7232,30.8365,668315,769934
21/2/2017,30.7183,30.8365,30.6493,30.7577,727357,796751
17/2/2017,30.8069,30.866,30.7084,30.866,755978,873990
16/2/2017,30.8168,30.9251,30.7675,30.8266,654097,870463
15/2/2017,30.8956,31.1221,30.8956,31.0925,628570,889972
14/2/2017,31.0531,31.2304,30.9842,31.1516,549965,901101
13/2/2017,31.063,31.2994,31.063,31.2009,664060,897308
10/2/2017,31.2206,31.3289,31.1615,31.2895,518670,889001
9/2/2017,31.2501,31.4372,31.2304,31.3191,490632,907556
8/2/2017,31.4077,31.5751,31.3092,31.3486,606739,929916
7/2/2017,31.5554,31.6736,31.5456,31.6244,598613,927578
6/2/2017,31.3092,31.4766,31.2747,31.4569,629428,937100
3/2/2017,31.1221,31.3191,31.0728,31.1812,1034646,948825
2/2/2017,30.0486,31.7327,30.0486,31.4569,2153510,1015758
1/2/2017,29.7334,29.8614,29.6152,29.7826,868436,953352
31/1/2017,29.8023,29.9304,29.6448,29.8122,1070566,952003
30/1/2017,28.9061,29.1917,28.719,28.9947,1885941,923881
27/1/2017,30.1963,30.4554,29.9402,30.0584,703079,862470
26/1/2017,30.4622,30.7281,30.4622,30.6493,946723,884097
25/1/2017,30.0387,30.3539,30.0289,30.3243,795500,881692
24/1/2017,29.9501,30.0387,29.891,30.0289,493072,888354
23/1/2017,29.891,30.0092,29.7826,29.9698,539466,898506
20/1/2017,29.8811,30.0781,29.8614,30.0387,796987,891307
19/1/2017,30.0387,30.1471,29.8861,29.9402,826034,861899
18/1/2017,30.344,30.3637,30.1372,30.2455,571675,833661
17/1/2017,30.5312,30.5922,30.3637,30.3933,741441,817645
13/1/2017,30.413,30.6099,30.344,30.5508,805295,825036
12/1/2017,30.3243,30.4327,30.1421,30.4031,2038640,798325
11/1/2017,29.7334,29.9993,29.6743,29.9796,1217422,686191
10/1/2017,28.9554,29.2016,28.9357,29.0834,848197,652435
9/1/2017,28.3053,28.5122,28.3053,28.3841,648737,653847
6/1/2017,28.1379,28.6008,28.0985,28.522,964786,661660
5/1/2017,28.1084,28.3509,28,28.2856,1027482,655762
4/1/2017,28.0493,28.2265,27.9852,28.1478,910644,641010
3/1/2017,27.675,27.8917,27.6159,27.8621,895436,650707
30/12/2016,27.5765,27.6947,27.4843,27.6061,645355,650742
29/12/2016,27.7538,27.8326,27.6947,27.7243,431469,742986
28/12/2016,28.069,28.069,27.8424,27.8523,355875,766867
27/12/2016,27.872,28.0493,27.8621,27.9508,402466,786899
23/12/2016,27.9311,28.0591,27.9311,28.0296,331427,822823
22/12/2016,28.0591,28.1379,27.8621,27.9212,852313,864238
21/12/2016,28.1182,28.197,28.0394,28.0591,404629,904559
20/12/2016,28.2758,28.3841,28.2167,28.3053,356621,927639
19/12/2016,28.3447,28.5614,28.325,28.4038,711086,933423
16/12/2016,28,28.0985,27.9212,28.0099,869372,917231
15/12/2016,28.3349,28.5417,28.2758,28.4235,765945,880402
14/12/2016,28.8372,28.8766,28.3743,28.3841,876314,853961
13/12/2016,28.9947,29.2804,28.9947,29.1326,806192,851110
12/12/2016,28.7978,28.847,28.6303,28.6796,1056098,834938
9/12/2016,28.9947,29.1129,28.9455,28.9554,895962,823448
8/12/2016,28.3053,28.7584,28.3053,28.719,2029024,810419
7/12/2016,27.8227,28.1773,27.7243,28.1773,789676,727066
6/12/2016,27.6652,27.7735,27.6455,27.7341,656355,728753
5/12/2016,27.5667,27.803,27.5568,27.7144,941335,753425
2/12/2016,27.4485,27.744,27.3008,27.6356,952644,766201
1/12/2016,28.069,28.1576,27.6947,27.7932,1457127,877002
30/11/2016,28.9061,28.9061,28.6303,28.6303,750838,857224
29/11/2016,28.9357,29.1819,28.8569,29.044,443370,882566
28/11/2016,29.0834,29.1425,28.9701,29.1228,468218,1000544
25/11/2016,29.0637,29.0932,28.9652,29.0538,316928,1045468
23/11/2016,29.5266,29.6349,29.4281,29.6054,369334,1090064
22/11/2016,29.7728,29.8122,29.5758,29.7236,833550,1190860
21/11/2016,29.2016,29.3296,29.172,29.3099,563618,1305636
18/11/2016,29.0046,29.0144,28.7042,28.7387,883741,1372589
17/11/2016,29.1425,29.2902,29.0538,29.2508,700534,1387469
16/11/2016,29.1129,29.1129,28.847,28.9258,778727,1390618
15/11/2016,29.0932,29.2607,29.044,29.1622,814971,1430792
14/11/2016,29.694,29.7531,29.4478,29.5364,1026433,1432018
11/11/2016,29.5857,29.7137,29.433,29.6546,1132989,1400781
10/11/2016,29.7137,29.9008,29.2705,29.3887,2614654,1396857
9/11/2016,29.4675,30.0092,29.3296,29.7531,1160448,1255338
8/11/2016,29.8516,30.4227,29.8319,30.1864,1130971,1218786
7/11/2016,29.8811,30.0535,29.7925,29.9402,2213037,1187195
4/11/2016,30.3342,30.6296,30.3046,30.3637,1142090,1071972
3/11/2016,31.0433,31.0827,30.866,30.9251,985863,1073758
2/11/2016,31.0531,31.2009,30.8365,30.8956,1881276,1104819
1/11/2016,31.1024,31.3486,29.9205,30.2652,2555192,1017168
31/10/2016,31.1319,31.1418,30.6493,30.8562,1567905,894199
28/10/2016,30.994,31.2107,30.8759,31.0137,1106940,832932
27/10/2016,31.26,31.3486,31.0334,31.0531,747767,795667
26/10/2016,31.2107,31.585,31.1812,31.3584,1381346,800205
25/10/2016,31.3584,31.4382,31.2501,31.3683,833352,745093
24/10/2016,31.7327,31.8016,31.6145,31.6539,557880,755441
21/10/2016,31.585,31.7229,31.5062,31.6244,1074129,783767
20/10/2016,32.235,32.363,32.0676,32.2251,491872,805573
19/10/2016,32.5304,32.5698,32.3975,32.4123,612176,831044
18/10/2016,32.8456,33.1647,32.7964,32.9933,657098,837286
17/10/2016,32.3335,32.4517,32.2251,32.2941,484690,844524
14/10/2016,32.7077,32.7176,32.363,32.3926,1168885,869269
13/10/2016,32.4123,32.7865,32.3039,32.7668,1451780,843998
12/10/2016,32.2547,32.2842,32.1168,32.2054,566502,811992
11/10/2016,32.3827,32.4458,32.235,32.2842,710658,863050
10/10/2016,32.1956,32.5108,32.107,32.235,648908,879167
7/10/2016,32.0774,32.1365,31.8213,32.038,547968,872768
6/10/2016,32.1759,32.3039,32.0764,32.2251,815833,906715
5/10/2016,32.5206,32.6289,32.4221,32.4418,554669,892912
4/10/2016,32.5797,32.5994,32.1956,32.2448,988573,892196
3/10/2016,32.4714,32.7471,32.3926,32.5994,982766,894129
30/9/2016,32.2645,32.8949,32.1562,32.7077,1401216,928286
29/9/2016,32.7964,32.9638,32.6979,32.7373,873932,904703
28/9/2016,32.9638,33.1115,32.8161,33.0721,705819,912719
27/9/2016,32.8358,33.0524,32.7767,32.9638,765666,938952
26/9/2016,32.7299,32.9656,32.7102,32.8674,855853,951654
23/9/2016,33.0344,33.2014,32.9558,33.0049,789828,955567
22/9/2016,33.3487,33.5648,33.1817,33.3094,971690,977069
21/9/2016,32.6415,32.946,32.499,32.8379,1332366,968349
20/9/2016,32.0128,32.17,31.7967,31.8851,952411,923650
19/9/2016,31.5217,31.6886,31.3055,31.3252,552935,926681
16/9/2016,31.3055,31.4824,31.1386,31.227,1057162,955448
15/9/2016,31.4136,31.9932,31.335,31.8949,608790,934498
14/9/2016,31.5806,31.8458,31.5806,31.6493,543929,958089
13/9/2016,31.9047,31.9342,31.556,31.5904,1017569,976075
12/9/2016,31.5609,32.1601,31.5217,32.0914,1495128,956590
9/9/2016,32.3173,32.3566,31.8753,31.8753,1047463,938188
8/9/2016,32.779,32.8477,32.4646,32.5334,994169,949888
7/9/2016,33.2308,33.2603,32.8281,32.8477,1099327,952042
6/9/2016,32.6022,32.9361,32.499,32.9263,956187,905851
2/9/2016,31.9539,32.2485,31.9539,32.0619,914558,892361
1/9/2016,31.4332,31.6199,31.2378,31.5708,1112347,876258
31/8/2016,31.8851,31.8851,31.4332,31.5904,840900,863165
30/8/2016,32.0619,32.1503,31.9244,32.0128,661868,861363
29/8/2016,32.1601,32.3664,32.0717,32.2682,997880,871610
26/8/2016,32.8183,33.1031,32.4745,32.5923,984444,860226
25/8/2016,32.8084,32.8969,32.72,32.8477,742904,837724
24/8/2016,32.9558,33.0049,32.5874,32.6611,962665,849626
23/8/2016,32.5923,32.7495,32.445,32.5334,813714,837993
22/8/2016,32.3861,32.5324,32.2289,32.4254,725291,859140
19/8/2016,31.9932,32.2485,31.7869,32.1405,1219107,930622
18/8/2016,32.2191,32.5923,32.1798,32.5138,1222952,1093107
17/8/2016,31.669,31.9244,31.5118,31.7967,1026482,1109241
16/8/2016,32.1896,32.337,32.1896,32.1994,406468,1090350
15/8/2016,32.1994,32.2682,32.0816,32.1798,753836,1106080
12/8/2016,32.2878,32.4154,32.1601,32.2387,673013,1133409
11/8/2016,32.4352,32.5529,32.3861,32.4548,915957,1118972
10/8/2016,32.4843,32.5432,32.1503,32.2682,813857,1128291
9/8/2016,32.2191,32.5432,32.1208,32.2682,815574,1106327
8/8/2016,31.7869,31.8753,31.5757,31.7279,827119,1100652
5/8/2016,32.1208,32.2485,31.9932,32.1405,646925,1101861
4/8/2016,31.8556,32.1012,31.7181,32.0226,921425,1126814
3/8/2016,31.6199,31.8065,31.4824,31.777,788168,1168106
2/8/2016,31.7574,31.944,31.7083,31.9244,1130933,1252539
1/8/2016,32.4155,32.4352,31.7967,31.9244,1797517,1350238
29/7/2016,31.7574,32.9067,31.6395,32.8183,3656372,1362711
28/7/2016,29.9303,30.1906,29.8518,30.1366,1464961,1191432
27/7/2016,29.9893,30.1268,29.6946,29.8518,743121,1210627
26/7/2016,29.6651,29.783,29.6013,29.6749,642417,1278254
25/7/2016,29.3999,29.4196,29.0119,29.3213,1163771,1313179
22/7/2016,29.508,29.7241,29.4981,29.6749,456455,1306412
21/7/2016,29.4294,29.616,29.341,29.4687,1055755,1365395
20/7/2016,29.9598,30.0482,29.8812,29.9795,484388,1438160
19/7/2016,29.7437,29.8223,29.6455,29.7339,730448,1494389
18/7/2016,29.5178,29.7683,29.4981,29.7634,845253,1560020
15/7/2016,29.5964,29.616,29.4392,29.508,1021221,1667974
14/7/2016,29.7044,29.8076,29.449,29.508,1540808,1655092
13/7/2016,29.2133,29.2133,28.8891,29.0266,2054661,1623138
