Video ID,Title,Comment,publishedAt
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"aahhh man... I miss the mission that your with cpt. Macmillan, Im so excited for the Remastered.",2016-05-05T11:37:07.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,i  am buying the legacy just for cod 4 im not playing iw,2016-05-05T11:36:45.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,i  am buying the legacy just for cod 4 im not playing iw,2016-05-05T11:36:34.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Why can't they just go back too the real cod games such as bo2 and ghost,2016-05-05T11:35:08.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Did they ever talk about the dislikes on the infinite warfare trailer ?,2016-05-05T11:32:26.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I have high hopes for this title. Taylor Kurosaki and Jacob Minkoff are former members of Naughty Dog. Both worked on the Uncharted series and Minkoff in particular was Lead Game Designer on UC3 and The Last Of Us.,2016-05-05T11:21:53.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,RIP old-scool mode out of map glitches :(,2016-05-05T11:16:45.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Basta, BASTAAAAAAAH",2016-05-05T11:11:00.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,we need the old cod games,2016-05-05T11:08:09.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,IF YOU CANNOT GET COD: MODERN WARFARE REMASTERED SEPARATELY I WILL DESTROY ACTIVISION AND ANYONE ELSE INVOLVED WITH THIS BULLSHIT,2016-05-05T10:52:37.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Infinite times to bash yourself in the head.,2016-05-05T10:44:50.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Why do you have to buy call of duty cancer warfare bullshit edition to get cod4 remaster.,2016-05-05T10:19:56.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Great just what we need it, another star wars game",2016-05-05T10:05:51.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,👽👽👽👽👽👽👾👾👾👾👾👾👾👽👽👽👽👽👽👾👾👾👾👾,2016-05-05T10:04:58.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"WTF NO NASA 
ALIEN UFO?!",2016-05-05T10:03:56.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Dude... wtf IW.. no more futuristic crap..,2016-05-05T09:54:49.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,uhmmm uhhhh uhmm uhhhh,2016-05-05T09:51:52.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,doubel jumps ?,2016-05-05T09:36:14.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,THAT LOOKS LIKE STAR WARS THATS BAD,2016-05-05T09:33:01.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"just......jjj.....ust, SHUT UP...!!! U both ruined the COD series :3 Dog fighting in space, in your dreams...had a hard hangout the night before u started making platform for this eh ? :3",2016-05-05T09:25:39.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Star Wars much,2016-05-05T09:24:28.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"What's to know..It's just another COD ""duh"".",2016-05-05T09:17:49.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Yo do you have editors there at Infinity Award...you do? then edit the bullshit timer out then,2016-05-05T09:17:35.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Last game I bought personally was Black Ops 2. The theme for the game involve space and going back to their roots. I am highly skeptical and interested at the same time. I'm most likely going to buy this game.,2016-05-05T09:09:14.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Can activison redesine call of duty black ops 2 with mp7 i love this gun plese,2016-05-05T09:09:10.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,We want modern worfare,2016-05-05T09:06:33.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,maybe doom wasn't so bad after all,2016-05-05T09:04:36.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,No one was going to tell you no except for the thousands of fans telling you not to do this. For 3 years.,2016-05-05T08:38:59.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I see all newer cods mixed into one cod with a slight battlefield element which is kinda understandable since they admit to taking notes from treyarch etc on there zombies aspect,2016-05-05T08:26:33.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,We just want MODERN WAR4ARE.,2016-05-05T08:25:37.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"""new setting""  lol",2016-05-05T07:55:43.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,bring back the old games like mw2,2016-05-05T07:21:28.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,waw,2016-05-05T07:03:24.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Boots on the ground only available in supply drops,2016-05-05T06:51:03.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"12:15
You're welcome",2016-05-05T06:47:14.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,R.I.P Space Oddity,2016-05-05T06:46:26.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,enough with this cod star wars edition..,2016-05-05T06:28:53.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,THIS GAME LOOKS LIKE SHITE,2016-05-05T06:20:28.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I think this game has potential to be great it's just gonna be really hard to put the old school call of duty in a wtf space setting but if they can make it happen this game can have a story like modern warfare 2 or advanced warfare while still maintaining a fun multiplayer that has roots in modern warfare but keeps the new technology weapons and speed these new call of duty games have,2016-05-05T06:17:10.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"i wont mind cod infinite warfare, looks great :)",2016-05-05T05:47:14.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"The song they used for the trailer was so... NOT epic. What a terrible song. Please fire the fucker who said it was a good idea to use it. Now no one will buy your game, unless it's the die-hard fans and cod4 faithful. Stupid idiots don't know how to market their biggest franchise. What's the matter? Jack Trammell and Eminem gave you the boot?",2016-05-05T05:42:33.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,trash of  c.o.d    .l.,2016-05-05T05:32:35.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I bet when it comes out at the end of The Campaign a girl who looks just like Cortana is going to come out of know where.,2016-05-05T05:12:50.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,chupenla,2016-05-05T05:07:41.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,This game is stupid why would they make a halo /destiny game 👎🏻,2016-05-05T05:02:10.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Can we get COD 4 as a stand alone game please ?,2016-05-05T05:00:51.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,next cod black ops 3 is going to let you get a Xbox one out of a supply drop,2016-05-05T04:42:16.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,He said umm like for every word he spoke,2016-05-05T04:36:53.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,He said Boots on the ground that's all I need to hear,2016-05-05T04:35:57.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I just hope they don't ruin zombies like cod advwf,2016-05-05T04:30:50.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,but who knows it might be good MIGHT,2016-05-05T04:29:55.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,pretty sure they ran out of ideas that's why they keep making futuristic cods,2016-05-05T04:27:44.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Wtf .... I actually Waited 9 minutes . :|,2016-05-05T04:24:38.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,i dont think it'll be that bad just give it time and if it sucks then we'll still have cod4 which i doubt they'll mess up,2016-05-05T04:09:50.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Both of theses games are Gona be lit,2016-05-05T04:04:56.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,buy MW4 and get infinite warfare for free,2016-05-05T03:56:03.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Omfg!,2016-05-05T03:52:48.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Sounds like a pretty dope game. I actually like this futuristic stuff ;-),2016-05-05T03:52:28.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Grandpa Drill - Michael Jackson . Search that song,2016-05-05T03:48:23.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"""a whole new array of lethals and tacticals"" SHOCK DILDO VERSION 2 YAY",2016-05-05T03:41:31.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,As i promised i would not buy Black ops 3 and didnt buy it and i promise i would not buy this shity game.,2016-05-05T03:40:07.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Did the activision guy remind anyone else of a really slimy car salesman? (in other words, any car salesman)",2016-05-05T03:31:45.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,is he seriously wearing a noobtube shirt😂,2016-05-05T03:31:37.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Only buying this for cod4,2016-05-05T03:31:29.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,these fuckers just love to piss off everybody,2016-05-05T03:29:55.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Wow advanced warfare 2 all again,2016-05-05T03:26:18.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,If this wasn't called call of duty there wouldn't be such a backlash,2016-05-05T03:00:16.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,They sound like they are making the story up as the interview goes along,2016-05-05T02:59:00.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"The most funny About this ""Gameplay Trailer"" is there because there is no gameplay '-'",2016-05-05T02:57:26.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Watching those actors was actually pretty cool. Very talented people,2016-05-05T02:57:12.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,It's nice to see a new Halo being made.,2016-05-05T02:56:18.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"he literally said ""boots on the ground authentic military feel and take it into this new setting"" i bet nobody caught that, everyone's too busy bitching and moaning.",2016-05-05T02:50:07.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,i hope this game is good and not end up like ghost or MW3 I didnt like eitherbof thoughs,2016-05-05T02:48:35.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Es Star Wars o call of duty?,2016-05-05T02:48:28.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,*at not wat,2016-05-05T02:48:12.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"yes I know I'm saying they should stick wat what there good at, Zombies is one of their downfalls. they ruined it.",2016-05-05T02:48:00.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Am I the only one thinking its turned into Star Trek nerdy nonsense? 
The reason COD4 is still the best, is because it had a story that actually seemed believable and was relatable to our world. Yes, I get they have metaphors about climate change or whatever in this new one but its not nearly as believable or relatable as World at War was or Modern Warfare 1.....even COD 3 is up there for me.",2016-05-05T02:47:14.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"The science fiction angle is off putting to me, for too Battlestar Wars Trek for me. Cut the BS and go back to real warfare",2016-05-05T02:40:35.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,COD wants to be different? Make a Cold War era COD that focuses on stealth and espionage.....or American Civil War.,2016-05-05T02:36:56.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Y'all haters are still going to buy this so you can talk all your trash but they still getting paid plus BO3 has a horrible multiplayer too but no one says it because its treyarch of course zombies is the thing saving it,2016-05-05T02:28:40.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Ok I normally don't say anything about the new Call of Duty games. I feel like I should, NO ONE WANTS THIS FUTURISTIC CRAP.
I do not mean to be a up tight gamer and down a game before it's even out but Call of Duty/Activision is not listening to the fans of the series of Call of Duty. We have all stated since Call of Duty Black Ops II don't go futuristic we saw it coming and it happen and I feel confident saying over 50% of the fan base don't like Call of Duty anymore. Campaign change with futuristic is fine but leave multiplayer feet on the ground like Call of Duty Modern Warfare one, and two. 

The sad thing is the only thing you guys are doing right is Remastering Call of Duty: 4 Modern Warfare. If you want Call of Duty to come back to life word of advise get the team that made Call of Duty 4: Modern Warfare one, and two. I mean come on when Advanced Warfare, and Black Ops III came out it became a pay to when type of game with the stupid supply drops.",2016-05-05T02:26:38.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,This makes ghosts to look like best cod,2016-05-05T02:24:43.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"If this was sledgehammer games I could understand the complaining. But seriously this infinity ward, they made three of some of the best cod games. I know ghosts wasn't that great, but I'd take it over aw. If you don't end up liking it, play cod 4 remastered.",2016-05-05T02:24:12.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,so im paying 80$ for cod4 thanks #callofduty,2016-05-05T02:20:28.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"call of duty se está convirtiendo en una combinación de halo, star wars, destiny y titanfall",2016-05-05T02:19:50.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Did anyone else hear like the dude say boots on the ground like 30 times just new setting?,2016-05-05T02:18:37.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,To get the spaceships in multiplayer you need to get them in supply drop,2016-05-05T02:17:32.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Lol this is dlc 4 for battlefront,2016-05-05T02:17:10.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Omg can't wait to have a light saber knife dlc,2016-05-05T02:16:33.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Another shitty game...another year without buyin' COD...,2016-05-05T02:14:41.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,#Don'tBuyThisShit,2016-05-05T02:13:10.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,17:05 Boots on the ground confirmed.,2016-05-05T02:11:32.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,i can fit all the shity cods in between his teeth,2016-05-05T02:10:30.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,infinity suply drops¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¿,2016-05-05T02:05:17.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,another crapy cod + a crapy countdown. what would i wait? NO,2016-05-05T02:04:59.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,they sad boots on ground but in the trailer if you look to your left someone uses an exotic suit,2016-05-05T02:00:16.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"really hope this is good, but I'm so much more excited about the cod 4 remaster.",2016-05-05T01:59:04.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"if I wanted to shoot robots, I would play fallout.",2016-05-05T01:55:05.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,nvm it's gonna come out crappy cause guess what! it's from infinity word! yay wow.... our favorite.. -_-,2016-05-05T01:50:48.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,advanced warfare ruined the zombies experience,2016-05-05T01:49:40.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,INFINITE WARFARE!!!!!!,2016-05-05T01:48:13.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,y,2016-05-05T01:34:33.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,cant wait for this game,2016-05-05T01:31:05.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,So glad they decided to include all 9 minutes of digital countdown,2016-05-05T01:31:01.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Its funny how they still haven't showed fps gameplay...,2016-05-05T01:30:57.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,8 min,2016-05-05T01:23:55.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I'm just going to buy cod 4 on eBay and not waste money on infinite warfare,2016-05-05T01:20:52.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,this shitty game gave me assburgers,2016-05-05T01:20:47.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Yea right it looks stupid,2016-05-05T01:14:37.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Man it looks good,2016-05-05T01:14:18.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Are they not paying attention? Or are they just being plain stupid.,2016-05-05T01:09:55.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,laughing at what the dude is saying a 16:55,2016-05-05T01:05:14.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,ya shittie new game,2016-05-05T01:03:17.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I don't think cod will ever go back to boots on ground they don't care about us they just care about there money bet there's supply drops in cod 4 remastered,2016-05-05T01:00:37.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Even the planed live stream is lagging. Great start for another crappy COD game...,2016-05-05T00:59:50.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I thought halo was Xbox exclusive.,2016-05-05T00:56:56.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Bo1 Is The Best ❤️,2016-05-05T00:51:47.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Wait he said boots on ground on earth and a 0 gravity thing in space sooooo WE GET BOOTS ON GROUND ON EARTH MAPS!,2016-05-05T00:51:23.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Just in time,2016-05-05T00:50:13.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Modern warfare remastered will probably be more popular then infinite warfare,2016-05-05T00:48:51.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,30:00 Cod 4,2016-05-05T00:46:05.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Cool,2016-05-05T00:44:43.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"subscribe to me and I will subscribe back with 16 of my other accounts!

comment ""done""",2016-05-05T00:42:47.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,26:00 Multiplayer,2016-05-05T00:41:48.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Remaster = a bait to cover the sucking game + money

They are smart",2016-05-05T00:41:18.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Advanced Warfare exo suits, i saw that!",2016-05-05T00:36:01.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,modern warfare remastered oh and this other garbage we made pre order now the only reason i would buy this is for modern warfare remastered,2016-05-05T00:31:48.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Wait do we get super powers in this too like Bo3?,2016-05-05T00:31:09.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,cod perdeu a graça ta virando halo,2016-05-05T00:30:30.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Mom I need bleach,2016-05-05T00:28:38.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I like any cod if its ghost id play it if its advanced warfare id play it if its cod 2016 id still play it not because of cod,2016-05-05T00:28:15.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,So where's master Chief?,2016-05-05T00:27:56.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,cant believe they cut out extinction that was the only reason i would get back to cod again,2016-05-05T00:19:36.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,and this is why battlefield will always be better,2016-05-05T00:17:40.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,#BlackMarketBlackout,2016-05-05T00:11:09.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,call of duty has great ideas and i love this game i have all of the call of dutys,2016-05-05T00:09:46.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"CDP, get kinetic.",2016-05-05T00:07:36.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,everybody needs to chill out  who cares if its in outer space  its cool that  they are doing that and you if dont like it then no body said you have to play it so stop crying about  i played all of the cods and they did a good job,2016-05-05T00:07:07.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,The way they describe the gameplay sounds like totally different series. They make it way too complicated,2016-05-05T00:05:25.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,BOOTS ON THE GROUND CONFIRMED !!!!,2016-05-05T00:00:35.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"You can do whatever you want, you can try grasping a final breath of air in your dying franchise by remaking a game that fans want and making them pay for new one that no one will buy, you can have 2009 graphics, you can recicle the same thing over and over, BUT you can't use a David Bowie Song for selling it, that's were i draw my line with this.",2016-05-05T00:00:09.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I'm the only one who wants a more realistic ambience? like modern warfare?? I thought this was HALO with HALO and a little of Call Of Duty...,2016-05-04T23:59:40.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Is this StarWars?,2016-05-04T23:51:08.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,asco de juego,2016-05-04T23:50:18.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Imagine how cool it would be if they made a Call of Duty game that took place in the Revolutionary War or the French revolution..

It would get rid of the little kids because they *_hate_* history, and it would be better than another damn futuristic CoD game.",2016-05-04T23:48:18.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"LEAKED NAMES OF THE MAPS:
Mercury
Venus
Earth
Mars
Jupiter
Saturnus
Uranus
Pluto",2016-05-04T23:40:38.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I love u cod,2016-05-04T23:32:14.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Infinite warfare is exactly advanced warfare,2016-05-04T23:28:21.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Is this the new Halo 6?,2016-05-04T23:27:48.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,What is this?? i hated this trailer. WTF,2016-05-04T23:20:46.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I disliked because they are noob devs! You're looking at the man who designed Ghosts crappy gameplay system (basically a terrible rehash of MW2) and the man who keeps the graphics under par.,2016-05-04T23:16:42.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I hope they see the like to dislike ratio on the trailer and call the game off.,2016-05-04T23:16:23.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Less dislikes then the actually trailer......interesting,2016-05-04T23:13:48.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,haters gonna hate,2016-05-04T23:09:12.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Everyone please dislike this mess. Don't feed into cod mess. The only reason they put mw2 remastered is to sell more of there trash game. Please don't be fooled, don't buy this game. Let them spend their money and know how it's like for it to be wasted because they don't make a profit. Like and repost this comment so everyone knows.",2016-05-04T23:07:55.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"kek, now remaster all the other cods.",2016-05-04T23:07:43.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Why?,2016-05-04T23:03:54.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Call of the Halo,2016-05-04T23:01:12.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Hi I'm bored,2016-05-04T22:56:38.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Pure cancer,2016-05-04T22:49:50.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Well Call of Duty is Dead to me until they return to past wars or modern time!!!! Can I get a Desert Storm or another WW how about a modern game...how about a modern game in a make belive war in the wood with big rifles snipers ....I don't need to be playing a shitty semi Halo game,2016-05-04T22:48:32.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"So that Jacob guy is the clown behind all the illuminutty symbolism and narrative from the new ""bad guy"". Tell him to shove his Freemason propaganda up his ass sideways.",2016-05-04T22:46:47.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"when you hear cod is coming out with a futuristic game....
""Wish we could turn back time to the good old days.""",2016-05-04T22:43:54.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Remake mw2 don't touch anything but the graphics,2016-05-04T22:41:16.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Plz dont make any more futuristic games,2016-05-04T22:40:29.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I thought this stream was only available in supply drops,2016-05-04T22:39:03.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,This so called new call of duty doesn't seem like a call of duty game it seems more like a destiny game. Personally I think they should have left call of duty alone or at least kept how the older version are.,2016-05-04T22:37:49.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,will infinite war have a campaign for the ps3 or will it be like bo3 where it's only for new gen consoles?,2016-05-04T22:37:39.000Z
