Classifier,Alpha Value,Cross_Val folds,Prediction Period,Parsing Day range,Score Std,Score average
Ridge Regression,0.4,3,15,14,0.10179094291874549,0.3136210130164675
Ridge Regression,0.41,3,15,14,0.09943218580128589,0.3155248085541035
Ridge Regression,0.42,3,15,14,0.09713152357647623,0.3173863739010591
Ridge Regression,0.43,3,15,14,0.09488714236579715,0.31920703071189854
Ridge Regression,0.44,3,15,14,0.09269730297107252,0.3209880480828083
Ridge Regression,0.45,3,15,14,0.0905603373766511,0.322730645065972
Ridge Regression,0.46,3,15,14,0.08847464545150517,0.32443599304396625
Ridge Regression,0.47,3,15,14,0.08643869183891384,0.3261052179729839
Ridge Regression,0.48,3,15,14,0.08445100302214023,0.32773940250318584
Ridge Regression,0.49,3,15,14,0.08251016455546081,0.32933958798380863
Ridge Regression,0.5,3,15,14,0.08061481845060832,0.3309067763601591
Ridge Regression,0.51,3,15,14,0.07876366070941648,0.3324419319691294
Ridge Regression,0.52,3,15,14,0.07695543899408164,0.33394598323940833
Ridge Regression,0.53,3,15,14,0.07518895042702929,0.3354198243021828
Ridge Regression,0.54,3,15,14,0.07346303951307417,0.3368643165176168
Ridge Regression,0.55,3,15,14,0.07177659617684665,0.3382802899222062
Ridge Regression,0.56,3,15,14,0.0701285539091419,0.3396685446016252
Ridge Regression,0.57,3,15,14,0.06851788801619851,0.3410298519934327
Ridge Regression,0.58,3,15,14,0.06694361396624852,0.3423649561237774
Ridge Regression,0.59,3,15,14,0.06540478582827695,0.34367457478181485
Ridge Regression,0.6,3,15,14,0.06390049479801022,0.3449594006354986
Ridge Regression,0.61,3,15,14,0.0624298678066819,0.3462201022920242
Ridge Regression,0.62,3,15,14,0.06099206620829767,0.3474573253060896
Ridge Regression,0.63,3,15,14,0.05958628454151154,0.3486716931388514
Ridge Regression,0.64,3,15,14,0.05821174936232342,0.3498638080703804
Ridge Regression,0.65,3,15,14,0.056867718144193495,0.3510342520681398
Ridge Regression,0.66,3,15,14,0.05555347824227722,0.35218358761392615
Ridge Regression,0.67,3,15,14,0.05426834591870509,0.35331235849153403
Ridge Regression,0.68,3,15,14,0.053011665426023466,0.35442109053726006
Ridge Regression,0.69,3,15,14,0.05178280814602314,0.3555102923552553
Ridge Regression,0.7,3,15,14,0.050581171781336254,0.35658045599959776
Ridge Regression,0.71,3,15,14,0.049406179597277285,0.35763205762485617
Ridge Regression,0.72,3,15,14,0.04825727971150942,0.3586655581067974
Ridge Regression,0.73,3,15,14,0.04713394442917516,0.35968140363479745
Ridge Regression,0.74,3,15,14,0.04603566962113696,0.36068002627745016
Ridge Regression,0.75,3,15,14,0.04496197414309561,0.36166184452271005
Ridge Regression,0.76,3,15,14,0.04391239929318017,0.3626272637939385
Ridge Regression,0.77,3,15,14,0.04288650830575594,0.363576676943022
Ridge Regression,0.78,3,15,14,0.04188388587897713,0.36451046472175985
Ridge Regression,0.79,3,15,14,0.04090413773358837,0.36542899623260555
Ridge Regression,0.8,3,15,14,0.03994689020034879,0.3663326293597797
Ridge Regression,0.81,3,15,14,0.0390117898332157,0.36722171118176244
Ridge Regression,0.82,3,15,14,0.03809850304531434,0.36809657836603443
Ridge Regression,0.83,3,15,14,0.03720671576434211,0.3689575575469914
Ridge Regression,0.84,3,15,14,0.03633613310386418,0.3698049656878055
Ridge Regression,0.85,3,15,14,0.03548647904650627,0.37063911042705006
Ridge Regression,0.86,3,15,14,0.034657496134740486,0.3714602904107828
Ridge Regression,0.87,3,15,14,0.033848945164404884,0.3722687956108161
Ridge Regression,0.88,3,15,14,0.03306060487566419,0.3730649076298132
Ridge Regression,0.89,3,15,14,0.032292271635528356,0.3738488999938301
Ridge Regression,0.9,3,15,14,0.03154375910541739,0.3746210384329112
Ridge Regression,0.91,3,15,14,0.030814897886652814,0.37538158115027126
Ridge Regression,0.92,3,15,14,0.030105535136034412,0.37613077908061676
Ridge Regression,0.93,3,15,14,0.029415534142990488,0.37686887613809045
Ridge Regression,0.94,3,15,14,0.028744773859064283,0.37759610945432387
Ridge Regression,0.95,3,15,14,0.02809314836984804,0.37831270960704866
Ridge Regression,0.96,3,15,14,0.027460566298852473,0.37901890083968226
Ridge Regression,0.97,3,15,14,0.026846950132240338,0.3797149012723208
Ridge Regression,0.98,3,15,14,0.026252235453050225,0.3804009231044884
Ridge Regression,0.99,3,15,14,0.025676370073246715,0.38107717281004944
Classifier,Alpha Value,Cross_Val folds,Prediction Period,Parsing Day range,Score Std,Score average
Ridge Regression,0.01,3,17,16,0.1351520167232241,0.3057598432653553
Ridge Regression,0.02,3,17,16,0.13482068568131356,0.3065050733973702
Ridge Regression,0.03,3,17,16,0.13448851926912717,0.3072394844157131
Ridge Regression,0.04,3,17,16,0.13415557890709348,0.3079633486500531
Ridge Regression,0.05,3,17,16,0.13382192417978403,0.3086769275318446
Ridge Regression,0.06,3,17,16,0.13348761281644766,0.3093804722616314
Ridge Regression,0.07,3,17,16,0.1331527006844217,0.3100742244184875
Ridge Regression,0.08,3,17,16,0.1328172417933339,0.31075841651799413
Ridge Regression,0.09,3,17,16,0.13248128830829478,0.3114332725243199
Ridge Regression,0.1,3,17,16,0.1321448905705296,0.3120990083212511
Ridge Regression,0.11,3,17,16,0.13180809712411068,0.3127558321464279
Ridge Regression,0.12,3,17,16,0.13147095474765014,0.31340394499249996
Ridge Regression,0.13,3,17,16,0.13113350848996555,0.3140435409784797
Ridge Regression,0.14,3,17,16,0.13079580170887803,0.3146748076941742
Ridge Regression,0.15,3,17,16,0.1304578761124209,0.31529792652025274
Ridge Regression,0.16,3,17,16,0.13011977180185083,0.31591307292619925
Ridge Regression,0.17,3,17,16,0.12978152731593623,0.3165204167481585
Ridge Regression,0.18,3,17,16,0.12944317967608154,0.3171201224484636
Ridge Regression,0.19,3,17,16,0.12910476443191385,0.31771234935843
Ridge Regression,0.2,3,17,16,0.12876631570701835,0.31829725190584385
Ridge Regression,0.21,3,17,16,0.12842786624455846,0.31887497982841545
Ridge Regression,0.22,3,17,16,0.12808944745255937,0.31944567837434307
Ridge Regression,0.23,3,17,16,0.127751089448679,0.32000948849101757
Ridge Regression,0.24,3,17,16,0.12741282110430888,0.3205665470027932
Ridge Regression,0.25,3,17,16,0.12707467008789303,0.32111698677866224
Ridge Regression,0.26,3,17,16,0.12673666290736044,0.3216609368905951
Ridge Regression,0.27,3,17,16,0.12639882495159793,0.3221985227632277
Ridge Regression,0.28,3,17,16,0.12606118053090618,0.32272986631552414
Ridge Regression,0.29,3,17,16,0.12572375291639162,0.3232550860949818
Ridge Regression,0.3,3,17,16,0.12538656437826376,0.3237742974048969
Ridge Regression,0.31,3,17,16,0.12504963622302115,0.32428761242515874
Ridge Regression,0.32,3,17,16,0.12471298882950975,0.3247951403270144
Ridge Regression,0.33,3,17,16,0.12437664168385555,0.32529698738218865
Ridge Regression,0.34,3,17,16,0.12404061341326936,0.325793257066732
Ridge Regression,0.35,3,17,16,0.12370492181873725,0.3262840501599235
Ridge Regression,0.36,3,17,16,0.12336958390660704,0.3267694648385405
Ridge Regression,0.37,3,17,16,0.12303461591908652,0.3272495967667762
Ridge Regression,0.38,3,17,16,0.1227000333636776,0.32772453918206784
Ridge Regression,0.39,3,17,16,0.12236585104156235,0.32819438297707426
Ridge Regression,0.4,3,17,16,0.1220320830749703,0.3286592167780309
Ridge Regression,0.41,3,17,16,0.12169874293354956,0.3291191270196863
Ridge Regression,0.42,3,17,16,0.12136584345976983,0.32957419801701265
Ridge Regression,0.43,3,17,16,0.12103339689338243,0.33002451203387073
Ridge Regression,0.44,3,17,16,0.12070141489496704,0.3304701493487951
Ridge Regression,0.45,3,17,16,0.12036990856859472,0.3309111883180524
Ridge Regression,0.46,3,17,16,0.12003888848363048,0.33134770543611963
Ridge Regression,0.47,3,17,16,0.11970836469570925,0.3317797753937169
Ridge Regression,0.48,3,17,16,0.11937834676690684,0.3322074711335194
Ridge Regression,0.49,3,17,16,0.11904884378514093,0.33263086390366575
Ridge Regression,0.5,3,17,16,0.1187198643828225,0.33305002330917693
Ridge Regression,0.51,3,17,16,0.11839141675478629,0.33346501736138645
Ridge Regression,0.52,3,17,16,0.11806350867552969,0.333875912525476
Ridge Regression,0.53,3,17,16,0.11773614751578074,0.3342827737662148
Ridge Regression,0.54,3,17,16,0.11740934025842169,0.33468566459198207
Ridge Regression,0.55,3,17,16,0.11708309351379348,0.3350846470971565
Ridge Regression,0.56,3,17,16,0.11675741353440439,0.33547978200294803
Ridge Regression,0.57,3,17,16,0.11643230622906166,0.33587112869674113
Ridge Regression,0.58,3,17,16,0.11610777717645536,0.3362587452700227
Ridge Regression,0.59,3,17,16,0.11578383163820832,0.3366426885549509
Ridge Regression,0.6,3,17,16,0.1154604745714175,0.3370230141596322
Ridge Regression,0.61,3,17,16,0.11513771064070505,0.3373997765021574
Ridge Regression,0.62,3,17,16,0.11481554422979877,0.33777302884345534
Ridge Regression,0.63,3,17,16,0.11449397945265816,0.33814282331901296
Ridge Regression,0.64,3,17,16,0.11417302016416933,0.33850921096950853
Ridge Regression,0.65,3,17,16,0.11385266997041839,0.33887224177040637
Ridge Regression,0.66,3,17,16,0.11353293223856767,0.33923196466055744
Ridge Regression,0.67,3,17,16,0.11321381010634281,0.3395884275698416
Ridge Regression,0.68,3,17,16,0.1128953064911555,0.3399416774458952
Ridge Regression,0.69,3,17,16,0.11257742409886531,0.34029176027996244
Ridge Regression,0.7,3,17,16,0.11226016543220438,0.3406387211318997
Ridge Regression,0.71,3,17,16,0.11194353279887433,0.3409826041543731
Ridge Regression,0.72,3,17,16,0.11162752831932739,0.34132345261627584
Ridge Regression,0.73,3,17,16,0.11131215393424677,0.34166130892540086
Ridge Regression,0.74,3,17,16,0.11099741141173837,0.34199621465039215
Ridge Regression,0.75,3,17,16,0.11068330235424181,0.3423282105420084
Ridge Regression,0.76,3,17,16,0.1103698282051766,0.3426573365537204
Ridge Regression,0.77,3,17,16,0.11005699025533083,0.34298363186166964
Ridge Regression,0.78,3,17,16,0.10974478964900339,0.34330713488401304
Ridge Regression,0.79,3,17,16,0.1094332273899115,0.34362788329967303
Ridge Regression,0.8,3,17,16,0.10912230434686761,0.3439459140665202
Ridge Regression,0.81,3,17,16,0.10881202125924175,0.3442612634390043
Ridge Regression,0.82,3,17,16,0.10850237874221476,0.3445739669852567
Ridge Regression,0.83,3,17,16,0.108193377291826,0.34488405960368373
Ridge Regression,0.84,3,17,16,0.10788501728983203,0.3451915755390666
Ridge Regression,0.85,3,17,16,0.10757729900837942,0.34549654839818733
Ridge Regression,0.86,3,17,16,0.10727022261449619,0.3457990111649976
Ridge Regression,0.87,3,17,16,0.10696378817441748,0.3460989962153462
Ridge Regression,0.88,3,17,16,0.10665799565774016,0.3463965353312799
Ridge Regression,0.89,3,17,16,0.10635284494142563,0.3466916597149334
Ridge Regression,0.9,3,17,16,0.10604833581364696,0.3469844000020213
Ridge Regression,0.91,3,17,16,0.10574446797749075,0.3472747862749488
Ridge Regression,0.92,3,17,16,0.10544124105451999,0.3475628480755497
Ridge Regression,0.93,3,17,16,0.10513865458820228,0.34784861441746706
Ridge Regression,0.94,3,17,16,0.10483670804720596,0.34813211379818737
Ridge Regression,0.95,3,17,16,0.10453540082857533,0.3484133742107433
Ridge Regression,0.96,3,17,16,0.10423473226078409,0.348692423155088
Ridge Regression,0.97,3,17,16,0.10393470160667438,0.3489692876491614
Ridge Regression,0.98,3,17,16,0.10363530806628495,0.34924399423965174
Ridge Regression,0.99,3,17,16,0.1033365507795736,0.34951656901246486
Classifier,Alpha Value,Cross_Val folds,Prediction Period,Parsing Day range,Score Std,Score average
Ridge Regression,0.01,3,19,18,0.30521374309282256,0.18755526752619286
Ridge Regression,0.02,3,19,18,0.30430494801572816,0.18839446471653584
Ridge Regression,0.03,3,19,18,0.3034036037312347,0.18922404797030437
Ridge Regression,0.04,3,19,18,0.3025095340271347,0.19004423800105316
Ridge Regression,0.05,3,19,18,0.3016225699337539,0.19085524653648786
Ridge Regression,0.06,3,19,18,0.30074254937081246,0.1916572769541913
Ridge Regression,0.07,3,19,18,0.2998693168035525,0.1924505248481225
Ridge Regression,0.08,3,19,18,0.29900272291051144,0.19323517853573516
Ridge Regression,0.09,3,19,18,0.2981426242645021,0.19401141951391776
Ridge Regression,0.1,3,19,18,0.2972888830277213,0.19477942287061664
Ridge Regression,0.11,3,19,18,0.2964413666614483,0.19553935765791775
Ridge Regression,0.12,3,19,18,0.2955999476504552,0.19629138723144648
Ridge Regression,0.13,3,19,18,0.294764503241994,0.19703566956022653
Ridge Regression,0.14,3,19,18,0.2939349151990363,0.19777235751050457
Ridge Regression,0.15,3,19,18,0.29311106956732996,0.1985015991065554
Ridge Regression,0.16,3,19,18,0.29229285645574443,0.19922353777103727
Ridge Regression,0.17,3,19,18,0.29148016982931213,0.19993831254713137
Ridge Regression,0.18,3,19,18,0.29067290731437356,0.200646058304374
Ridge Regression,0.19,3,19,18,0.28987097001516665,0.2013469059298705
Ridge Regression,0.2,3,19,18,0.2890742623412731,0.2020409825063234
Ridge Regression,0.21,3,19,18,0.2882826918452743,0.2027284114781621
Ridge Regression,0.22,3,19,18,0.2874961690700307,0.20340931280688748
Ridge Regression,0.23,3,19,18,0.2867146074050097,0.20408380311660593
Ridge Regression,0.24,3,19,18,0.28593792295109566,0.2047519958306324
Ridge Regression,0.25,3,19,18,0.28516603439336563,0.20541400129992307
Ridge Regression,0.26,3,19,18,0.2843988628813237,0.2060699269240236
Ridge Regression,0.27,3,19,18,0.2836363319161202,0.20671987726514815
Ridge Regression,0.28,3,19,18,0.2828783672443161,0.20736395415592346
Ridge Regression,0.29,3,19,18,0.28212489675776514,0.208002256801298
Ridge Regression,0.3,3,19,18,0.28137585039922697,0.2086348818750483
Ridge Regression,0.31,3,19,18,0.28063116007333755,0.20926192361128415
Ridge Regression,0.32,3,19,18,0.2798907595625977,0.2098834738913045
Ridge Regression,0.33,3,19,18,0.2791545844480519,0.21049962232613742
Ridge Regression,0.34,3,19,18,0.278422572034358,0.21111045633505224
Ridge Regression,0.35,3,19,18,0.27769466127897313,0.21171606122031375
Ridge Regression,0.36,3,19,18,0.27697079272518216,0.21231652023842826
Ridge Regression,0.37,3,19,18,0.27625090843873307,0.21291191466809897
Ridge Regression,0.38,3,19,18,0.2755349519478531,0.21350232387509935
Ridge Regression,0.39,3,19,18,0.27482286818642526,0.2140878253742556
Ridge Regression,0.4,3,19,18,0.27411460344013144,0.21466849488870635
Ridge Regression,0.41,3,19,18,0.2734101052953811,0.21524440640660503
Ridge Regression,0.42,3,19,18,0.2727093225908507,0.21581563223540645
Ridge Regression,0.43,3,19,18,0.27201220537147136,0.21638224305388096
Ridge Regression,0.44,3,19,18,0.2713187048447202,0.21694430796197825
Ridge Regression,0.45,3,19,18,0.27062877333907187,0.21750189452865917
Ridge Regression,0.46,3,19,18,0.26994236426448537,0.21805506883780393
Ridge Regression,0.47,3,19,18,0.2692594320748005,0.21860389553230195
Ridge Regression,0.48,3,19,18,0.2685799322319316,0.2191484378564115
Ridge Regression,0.49,3,19,18,0.2679038211717572,0.21968875769648452
Ridge Regression,0.5,3,19,18,0.2672310562716027,0.22022491562013236
Ridge Regression,0.51,3,19,18,0.26656159581922323,0.2207569709139152
Ridge Regression,0.52,3,19,18,0.2658953989832077,0.22128498161962448
Ridge Regression,0.53,3,19,18,0.2652324257847146,0.2218090045692259
Ridge Regression,0.54,3,19,18,0.26457263707047385,0.222329095418527
Ridge Regression,0.55,3,19,18,0.26391599448697123,0.2228453086796327
Ridge Regression,0.56,3,19,18,0.2632624604557696,0.22335769775223616
Ridge Regression,0.57,3,19,18,0.2626119981498818,0.22386631495380804
Ridge Regression,0.58,3,19,18,0.26196457147115754,0.22437121154872766
Ridge Regression,0.59,3,19,18,0.2613201450286163,0.22487243777640534
Ridge Regression,0.6,3,19,18,0.2606786841176885,0.22537004287843632
Ridge Regression,0.61,3,19,18,0.2600401547003003,0.2258640751248395
Ridge Regression,0.62,3,19,18,0.2594045233857757,0.22635458183940402
Ridge Regression,0.63,3,19,18,0.2587717574125026,0.22684160942419518
Ridge Regression,0.64,3,19,18,0.2581418246303248,0.22732520338324902
Ridge Regression,0.65,3,19,18,0.2575146934836275,0.22780540834549032
Ridge Regression,0.66,3,19,18,0.2568903329950773,0.22828226808690433
Ridge Regression,0.67,3,19,18,0.25626871274998425,0.22875582555199825
Ridge Regression,0.68,3,19,18,0.2556498028812611,0.22922612287456978
Ridge Regression,0.69,3,19,18,0.255033574054939,0.2296932013978273
Ridge Regression,0.7,3,19,18,0.2544199974562256,0.23015710169386946
Ridge Regression,0.71,3,19,18,0.2538090447760711,0.23061786358255945
Ridge Regression,0.72,3,19,18,0.253200688198219,0.23107552614982005
Ridge Regression,0.73,3,19,18,0.2525949003867256,0.23153012776535897
Ridge Regression,0.74,3,19,18,0.25199165447391364,0.2319817060998622
Ridge Regression,0.75,3,19,18,0.2513909240487558,0.23243029814166075
Ridge Regression,0.76,3,19,18,0.25079268314565395,0.2328759402129018
Ridge Regression,0.77,3,19,18,0.2501969062336065,0.23331866798523607
Ridge Regression,0.78,3,19,18,0.2496035682057387,0.23375851649504178
Ridge Regression,0.79,3,19,18,0.24901264436919054,0.2341955201581991
Ridge Regression,0.8,3,19,18,0.24842411043533053,0.23462971278443834
Ridge Regression,0.81,3,19,18,0.24783794251029898,0.23506112759126782
Ridge Regression,0.82,3,19,18,0.2472541170858535,0.2354897972175022
Ridge Regression,0.83,3,19,18,0.24667261103050755,0.23591575373640783
Ridge Regression,0.84,3,19,18,0.24609340158095516,0.23633902866846915
Ridge Regression,0.85,3,19,18,0.2455164663337603,0.23675965299379917
Ridge Regression,0.86,3,19,18,0.24494178323730798,0.2371776571642009
Ridge Regression,0.87,3,19,18,0.24436933058400193,0.23759307111489303
Ridge Regression,0.88,3,19,18,0.24379908700270073,0.23800592427591094
Ridge Regression,0.89,3,19,18,0.24323103145138333,0.23841624558319477
Ridge Regression,0.9,3,19,18,0.2426651432100309,0.23882406348937416
Ridge Regression,0.91,3,19,18,0.24210140187372292,0.23922940597426134
Ridge Regression,0.92,3,19,18,0.2415397873459324,0.23963230055505894
Ridge Regression,0.93,3,19,18,0.24098027983202017,0.24003277429629508
Ridge Regression,0.94,3,19,18,0.24042285983290942,0.24043085381949522
Ridge Regression,0.95,3,19,18,0.23986750813894947,0.24082656531259258
Ridge Regression,0.96,3,19,18,0.23931420582394347,0.2412199345390983
Ridge Regression,0.97,3,19,18,0.23876293423935044,0.24161098684702229
Ridge Regression,0.98,3,19,18,0.23821367500864354,0.24199974717756975
Ridge Regression,0.99,3,19,18,0.2376664100218257,0.24238624007360654
Classifier,Alpha Value,Cross_Val folds,Prediction Period,Parsing Day range,Score Std,Score average
Ridge Regression,0.01,3,21,20,0.4083091687541464,0.06963809316602472
Ridge Regression,0.02,3,21,20,0.40712682445724874,0.07080586719656423
Ridge Regression,0.03,3,21,20,0.4059587210219259,0.07195750747861603
Ridge Regression,0.04,3,21,20,0.40480456538199305,0.07309342613327978
Ridge Regression,0.05,3,21,20,0.4036640673447895,0.07421401492712136
Ridge Regression,0.06,3,21,20,0.40253694042696736,0.0753196472108351
Ridge Regression,0.07,3,21,20,0.40142290250516316,0.07641067959300533
Ridge Regression,0.08,3,21,20,0.40032167631530097,0.07748745339139941
Ridge Regression,0.09,3,21,20,0.3992329898281034,0.07855029589677016
Ridge Regression,0.1,3,21,20,0.39815657652338843,0.07959952147810843
Ridge Regression,0.11,3,21,20,0.39709217558166127,0.08063543255337195
Ridge Regression,0.12,3,21,20,0.3960395320082499,0.08165832044567177
Ridge Regression,0.13,3,21,20,0.39499839670249365,0.08266846614163158
Ridge Regression,0.14,3,21,20,0.3939685264823443,0.08366614096588769
Ridge Regression,0.15,3,21,20,0.39294968407288233,0.08465160718350258
Ridge Regression,0.16,3,21,20,0.391941638065819,0.08562511854016967
Ridge Regression,0.17,3,21,20,0.3909441628557971,0.0865869207485841
Ridge Regression,0.18,3,21,20,0.3899570385583078,0.08753725192806146
Ridge Regression,0.19,3,21,20,0.38898005091321086,0.08847634300342518
Ridge Regression,0.2,3,21,20,0.38801299117715415,0.08940441806828577
Ridge Regression,0.21,3,21,20,0.3870556560076128,0.09032169471709056
Ridge Regression,0.22,3,21,20,0.3861078473407944,0.09122838434969975
Ridge Regression,0.23,3,21,20,0.3851693722652636,0.09212469245170028
Ridge Regression,0.24,3,21,20,0.38424004289281133,0.09301081885323255
Ridge Regression,0.25,3,21,20,0.38331967622781676,0.09388695796872142
Ridge Regression,0.26,3,21,20,0.3824080940361236,0.09475329901958153
Ridge Regression,0.27,3,21,20,0.3815051227142589,0.09561002624169279
Ridge Regression,0.28,3,21,20,0.38061059315967727,0.0964573190792029
Ridge Regression,0.29,3,21,20,0.3797243406425509,0.09729535236603237
Ridge Regression,0.3,3,21,20,0.37884620467955293,0.09812429649625866
Ridge Regression,0.31,3,21,20,0.37797602890996695,0.09894431758442768
Ridge Regression,0.32,3,21,20,0.3771136609743699,0.09975557761672199
Ridge Regression,0.33,3,21,20,0.37625895239610563,0.10055823459377496
Ridge Regression,0.34,3,21,20,0.3754117584656716,0.10135244266586656
Ridge Regression,0.35,3,21,20,0.3745719381281394,0.10213835226111685
Ridge Regression,0.36,3,21,20,0.3737393538736485,0.1029161102072526
Ridge Regression,0.37,3,21,20,0.37291387163102957,0.10368585984744187
Ridge Regression,0.38,3,21,20,0.372095360664547,0.10444774115064787
Ridge Regression,0.39,3,21,20,0.3712836934737626,0.10520189081689842
Ridge Regression,0.4,3,21,20,0.3704787456964833,0.10594844237783911
Ridge Regression,0.41,3,21,20,0.3696803960147556,0.10668752629288747
Ridge Regression,0.42,3,21,20,0.36888852606386013,0.10741927004128161
Ridge Regression,0.43,3,21,20,0.36810302034423487,0.10814379821029478
Ridge Regression,0.44,3,21,20,0.3673237661362734,0.10886123257984885
Ridge Regression,0.45,3,21,20,0.3665506534179198,0.1095716922037482
Ridge Regression,0.46,3,21,20,0.36578357478499085,0.11027529348773495
Ridge Regression,0.47,3,21,20,0.36502242537414425,0.11097215026454772
Ridge Regression,0.48,3,21,20,0.3642671027884165,0.11166237386614945
Ridge Regression,0.49,3,21,20,0.36351750702525737,0.11234607319327951
Ridge Regression,0.5,3,21,20,0.3627735404069752,0.11302335478246876
Ridge Regression,0.51,3,21,20,0.36203510751351375,0.11369432287065684
Ridge Regression,0.52,3,21,20,0.3613021151174925,0.11435907945751926
Ridge Regression,0.53,3,21,20,0.36057447212142313,0.11501772436562763
Ridge Regression,0.54,3,21,20,0.35985208949703246,0.11567035529854387
Ridge Regression,0.55,3,21,20,0.35913488022662143,0.11631706789694045
Ridge Regression,0.56,3,21,20,0.35842275924637973,0.11695795579284629
Ridge Regression,0.57,3,21,20,0.3577156433915966,0.11759311066209222
Ridge Regression,0.58,3,21,20,0.35701345134369,0.11822262227504643
Ridge Regression,0.59,3,21,20,0.3563161035789966,0.11884657854570257
Ridge Regression,0.6,3,21,20,0.3556235223192555,0.11946506557920056
Ridge Regression,0.61,3,21,20,0.35493563148372115,0.12007816771783679
Ridge Regression,0.62,3,21,20,0.35425235664285143,0.1206859675856335
Ridge Regression,0.63,3,21,20,0.35357362497350925,0.12128854613151933
Ridge Regression,0.64,3,21,20,0.3528993652156251,0.12188598267117767
Ridge Regression,0.65,3,21,20,0.3522295076302629,0.12247835492761783
Ridge Regression,0.66,3,21,20,0.35156398395904165,0.12306573907051654
Ridge Regression,0.67,3,21,20,0.35090272738486067,0.12364820975437296
Ridge Regression,0.68,3,21,20,0.350245672493885,0.124225840155528
Ridge Regression,0.69,3,21,20,0.34959275523873434,0.1247987020080868
Ridge Regression,0.7,3,21,20,0.3489439129028449,0.12536686563878496
Ridge Regression,0.71,3,21,20,0.3482990840659567,0.12593040000083086
Ridge Regression,0.72,3,21,20,0.3476582085706747,0.1264893727067785
Ridge Regression,0.73,3,21,20,0.34702122749008196,0.12704385006044153
Ridge Regression,0.74,3,21,20,0.34638808309635694,0.12759389708790028
Ridge Regression,0.75,3,21,20,0.3457587188303591,0.12813957756762406
Ridge Regression,0.76,3,21,20,0.34513307927214887,0.12868095405974359
Ridge Regression,0.77,3,21,20,0.3445111101124121,0.12921808793450043
Ridge Regression,0.78,3,21,20,0.343892758124751,0.1297510393998995
Ridge Regression,0.79,3,21,20,0.34327797113881375,0.13027986752859674
Ridge Regression,0.8,3,21,20,0.34266669801423233,0.1308046302840433
Ridge Regression,0.81,3,21,20,0.34205888861534284,0.1313253845459084
Ridge Regression,0.82,3,21,20,0.3414544937866569,0.13184218613481183
Ridge Regression,0.83,3,21,20,0.3408534653290552,0.13235508983638275
Ridge Regression,0.84,3,21,20,0.3402557559766916,0.13286414942466726
Ridge Regression,0.85,3,21,20,0.33966131937456606,0.13336941768490565
Ridge Regression,0.86,3,21,20,0.3390701100567516,0.13387094643570385
Ridge Regression,0.87,3,21,20,0.3384820834252578,0.1343687865506105
Ridge Regression,0.88,3,21,20,0.3378971957294964,0.13486298797912347
Ridge Regression,0.89,3,21,20,0.33731540404634275,0.13535359976714267
Ridge Regression,0.9,3,21,20,0.3367366662607592,0.13584067007688636
Ridge Regression,0.91,3,21,20,0.3361609410469723,0.13632424620628733
Ridge Regression,0.92,3,21,20,0.33558818785017996,0.13680437460788306
Ridge Regression,0.93,3,21,20,0.33501836686877473,0.13728110090721726
Ridge Regression,0.94,3,21,20,0.33445143903705676,0.1377544699207702
Ridge Regression,0.95,3,21,20,0.33388736600843294,0.13822452567342533
Ridge Regression,0.96,3,21,20,0.33332611013908003,0.13869131141549054
Ridge Regression,0.97,3,21,20,0.332767634472051,0.13915486963929014
Ridge Regression,0.98,3,21,20,0.33221190272182344,0.13961524209533083
Ridge Regression,0.99,3,21,20,0.33165887925926407,0.1400724698080653
Classifier,Alpha Value,Cross_Val folds,Prediction Period,Parsing Day range,Score Std,Score average
Ridge Regression,0.01,3,50,20,0.5428210674351913,-0.35080345584822153
Ridge Regression,0.02,3,50,20,0.5444053372113047,-0.341694029150679
Ridge Regression,0.03,3,50,20,0.5460424337162605,-0.33308395714280764
Ridge Regression,0.04,3,50,20,0.5477083639154642,-0.3249359082660083
Ridge Regression,0.05,3,50,20,0.5493837898296119,-0.31721603366298146
Ridge Regression,0.06,3,50,20,0.5510532075284074,-0.30989358091937586
Ridge Regression,0.07,3,50,20,0.5527042692730587,-0.30294055712626805
Ridge Regression,0.08,3,50,20,0.5543272240434922,-0.29633143417410374
Ridge Regression,0.09,3,50,20,0.5559144558038113,-0.2900428903169749
Ridge Regression,0.1,3,50,20,0.5574601023758712,-0.2840535829780689
Ridge Regression,0.11,3,50,20,0.5589597407580494,-0.2783439485397711
Ridge Regression,0.12,3,50,20,0.5604101272081705,-0.2728960255046713
Ridge Regression,0.13,3,50,20,0.5618089824719276,-0.2676932979503393
Ridge Regression,0.14,3,50,20,0.5631548142439163,-0.26272055665007277
Ridge Regression,0.15,3,50,20,0.5644467703543876,-0.25796377560935246
Ridge Regression,0.16,3,50,20,0.5656845173310523,-0.25341000208586767
Ridge Regression,0.17,3,50,20,0.5668681399346223,-0.24904725842980738
Ridge Regression,0.18,3,50,20,0.5679980580456097,-0.24486445430898376
Ridge Regression,0.19,3,50,20,0.5690749579186166,-0.24085130807698077
Ridge Regression,0.2,3,50,20,0.5700997353442208,-0.23699827620753747
Ridge Regression,0.21,3,50,20,0.5710734486883124,-0.23329648985931195
Ridge Regression,0.22,3,50,20,0.5719972801316046,-0.22973769775590036
Ridge Regression,0.23,3,50,20,0.5728725037219643,-0.2263142146696019
Ridge Regression,0.24,3,50,20,0.5737004590906559,-0.2230188748866062
Ridge Regression,0.25,3,50,20,0.5744825298799506,-0.21984499010816091
