,Classifier,Alpha Value,Cross_Val folds,Layer Structure,Prediction Period,Parsing Day range,Score Std,Score average
MLPClassifier,0.1,3,"(100, 80, 50)",7,4,0.01813094310734736,0.5128205128205128
MLPClassifier,0.1,3,"(100, 80, 60)",7,4,0.04796996649710183,0.5512820512820512
MLPClassifier,0.1,3,"(100, 80, 70)",7,4,0.04796996649710183,0.5512820512820512
MLPClassifier,0.1,3,"(100, 80, 80)",7,4,0.03140371465106637,0.5
MLPClassifier,0.1,3,"(100, 80, 90)",7,4,0.01813094310734736,0.5128205128205128
MLPClassifier,0.1,3,"(100, 80, 100)",7,4,0.03140371465106637,0.5384615384615384
MLPClassifier,0.1,3,"(100, 90, 10)",7,4,0.0,0.5384615384615384
MLPClassifier,0.1,3,"(100, 90, 20)",7,4,0.03140371465106637,0.5384615384615384
MLPClassifier,0.1,3,"(100, 90, 30)",7,4,0.01813094310734736,0.5128205128205128
MLPClassifier,0.1,3,"(100, 90, 40)",7,4,0.01813094310734736,0.5256410256410257
MLPClassifier,0.1,3,"(100, 90, 50)",7,4,0.01813094310734736,0.5128205128205128
MLPClassifier,0.1,3,"(100, 90, 60)",7,4,0.03140371465106637,0.5384615384615384
MLPClassifier,0.1,3,"(100, 90, 70)",7,4,0.03140371465106637,0.5
MLPClassifier,0.1,3,"(100, 90, 80)",7,4,0.01813094310734736,0.5256410256410255
MLPClassifier,0.1,3,"(100, 90, 90)",7,4,0.03626188621469472,0.5128205128205128
MLPClassifier,0.1,3,"(100, 90, 100)",7,4,0.01813094310734736,0.5128205128205128
MLPClassifier,0.1,3,"(100, 100, 10)",7,4,0.03140371465106637,0.5384615384615384
MLPClassifier,0.1,3,"(100, 100, 20)",7,4,0.03140371465106637,0.5384615384615384
MLPClassifier,0.1,3,"(100, 100, 30)",7,4,0.04796996649710178,0.5256410256410255
MLPClassifier,0.1,3,"(100, 100, 40)",7,4,0.01813094310734736,0.4871794871794872
MLPClassifier,0.1,3,"(100, 100, 50)",7,4,0.03140371465106637,0.5384615384615384
MLPClassifier,0.1,3,"(100, 100, 60)",7,4,0.03140371465106637,0.5384615384615384
MLPClassifier,0.1,3,"(100, 100, 70)",7,4,0.01813094310734736,0.5256410256410255
MLPClassifier,0.1,3,"(100, 100, 80)",7,4,0.01813094310734736,0.5128205128205128
MLPClassifier,0.1,3,"(100, 100, 90)",7,4,0.01813094310734736,0.5512820512820512
MLPClassifier,0.1,3,"(100, 100, 100)",7,4,0.0,0.5
Classifier,Alpha Value,Cross_Val folds,Layer Structure,Prediction Period,Parsing Day range,Score Std,Score average
MLPClassifier,0.1,3,"(10, 10, 10)",8,5,0.0331256697529562,0.47335232668566
MLPClassifier,0.1,3,"(10, 10, 20)",8,5,0.05792054478665075,0.5113770180436847
MLPClassifier,0.1,3,"(10, 10, 30)",8,5,0.022974907287808637,0.4748148148148148
MLPClassifier,0.1,3,"(10, 10, 40)",8,5,0.0520572065242173,0.4728395061728395
MLPClassifier,0.1,3,"(10, 10, 50)",8,5,0.10905798329523772,0.5103133903133904
MLPClassifier,0.1,3,"(10, 10, 60)",8,5,0.04904700705529496,0.4758024691358025
MLPClassifier,0.1,3,"(10, 10, 70)",8,5,0.13526022479256278,0.5088509021842355
MLPClassifier,0.1,3,"(10, 10, 80)",8,5,0.09521003598296343,0.4713770180436847
MLPClassifier,0.1,3,"(10, 10, 90)",8,5,0.07985490206038194,0.45903133903133897
MLPClassifier,0.1,3,"(10, 10, 100)",8,5,0.034291023518548305,0.4348528015194682
MLPClassifier,0.1,3,"(10, 20, 10)",8,5,0.08149387270552762,0.4462108262108262
MLPClassifier,0.1,3,"(10, 20, 20)",8,5,0.06316587061211762,0.523684710351377
MLPClassifier,0.1,3,"(10, 20, 30)",8,5,0.07884998202037277,0.5108262108262108
MLPClassifier,0.1,3,"(10, 20, 40)",8,5,0.08696642679758677,0.4333903133903134
MLPClassifier,0.1,3,"(10, 20, 50)",8,5,0.05545945048201532,0.5765432098765433
MLPClassifier,0.1,3,"(10, 20, 60)",8,5,0.009205762617667548,0.5641595441595442
MLPClassifier,0.1,3,"(10, 20, 70)",8,5,0.07985490206038194,0.45903133903133897
MLPClassifier,0.1,3,"(10, 20, 80)",8,5,0.04718698758113478,0.4985185185185185
MLPClassifier,0.1,3,"(10, 20, 90)",8,5,0.02508573927336052,0.4738271604938271
MLPClassifier,0.1,3,"(10, 20, 100)",8,5,0.022974907287808637,0.4748148148148148
MLPClassifier,0.1,3,"(10, 30, 10)",8,5,0.10215416652314205,0.5227350427350427
MLPClassifier,0.1,3,"(10, 30, 20)",8,5,0.09440632351949639,0.5226970560303893
MLPClassifier,0.1,3,"(10, 30, 30)",8,5,0.04036240654035779,0.51335232668566
MLPClassifier,0.1,3,"(10, 30, 40)",8,5,0.05792054478665075,0.5113770180436847
MLPClassifier,0.1,3,"(10, 30, 50)",8,5,0.03196362816354286,0.48814814814814816
MLPClassifier,0.1,3,"(10, 30, 60)",8,5,0.08149387270552762,0.4462108262108262
MLPClassifier,0.1,3,"(10, 30, 70)",8,5,0.08227892605962586,0.4718518518518519
MLPClassifier,0.1,3,"(10, 30, 80)",8,5,0.06436350813697321,0.4851851851851852
MLPClassifier,0.1,3,"(10, 30, 90)",8,5,0.0331256697529562,0.47335232668566
MLPClassifier,0.1,3,"(10, 30, 100)",8,5,0.0331256697529562,0.47335232668566
MLPClassifier,0.1,3,"(10, 40, 10)",8,5,0.04718698758113478,0.4985185185185185
MLPClassifier,0.1,3,"(10, 40, 20)",8,5,0.05493699688504328,0.44771130104463436
MLPClassifier,0.1,3,"(10, 40, 30)",8,5,0.04036240654035777,0.48664767331433995
MLPClassifier,0.1,3,"(10, 40, 40)",8,5,0.041580773365856485,0.46053181386514713
MLPClassifier,0.1,3,"(10, 40, 50)",8,5,0.0956107283217629,0.4841975308641975
MLPClassifier,0.1,3,"(10, 40, 60)",8,5,0.03351300457113401,0.48617283950617285
MLPClassifier,0.1,3,"(10, 40, 70)",8,5,0.06556159680310322,0.4466856600189934
MLPClassifier,0.1,3,"(10, 40, 80)",8,5,0.11238185688817227,0.44522317188983856
MLPClassifier,0.1,3,"(10, 40, 90)",8,5,0.07985490206038194,0.45903133903133897
MLPClassifier,0.1,3,"(10, 40, 100)",8,5,0.050173261706716495,0.48569800569800564
MLPClassifier,0.1,3,"(10, 50, 10)",8,5,0.04540391761126133,0.4743019943019943
MLPClassifier,0.1,3,"(10, 50, 20)",8,5,0.04960683309811604,0.4215194681861349
MLPClassifier,0.1,3,"(10, 50, 30)",8,5,0.0346793856753634,0.447673314339981
MLPClassifier,0.1,3,"(10, 50, 40)",8,5,0.02721656595229468,0.4999810066476733
MLPClassifier,0.1,3,"(10, 50, 50)",8,5,0.053193079707567696,0.43433998100664767
MLPClassifier,0.1,3,"(10, 50, 60)",8,5,0.08084223620359096,0.43382716049382714
MLPClassifier,0.1,3,"(10, 50, 70)",8,5,0.04067306554178167,0.499031339031339
MLPClassifier,0.1,3,"(10, 50, 80)",8,5,0.015728995860378254,0.4995061728395062
MLPClassifier,0.1,3,"(10, 50, 90)",8,5,0.07913647656730287,0.5232098765432099
MLPClassifier,0.1,3,"(10, 50, 100)",8,5,0.06276754957526201,0.5108641975308642
MLPClassifier,0.1,3,"(10, 60, 10)",8,5,0.03234982204142901,0.5246723646723647
MLPClassifier,0.1,3,"(10, 60, 20)",8,5,0.05792054478665075,0.5113770180436847
MLPClassifier,0.1,3,"(10, 60, 30)",8,5,0.03584865314651835,0.40917378917378916
MLPClassifier,0.1,3,"(10, 60, 40)",8,5,0.06854087450914424,0.45954415954415956
MLPClassifier,0.1,3,"(10, 60, 50)",8,5,0.10323992109363918,0.48423551756885086
MLPClassifier,0.1,3,"(10, 60, 60)",8,5,0.04718698758113478,0.4985185185185185
MLPClassifier,0.1,3,"(10, 60, 70)",8,5,0.03351300457113405,0.5138271604938272
MLPClassifier,0.1,3,"(10, 60, 80)",8,5,0.015728995860378254,0.4995061728395062
MLPClassifier,0.1,3,"(10, 60, 90)",8,5,0.11118794755630977,0.48372269705603044
MLPClassifier,0.1,3,"(10, 60, 100)",8,5,0.06965098221987825,0.498005698005698
MLPClassifier,0.1,3,"(10, 70, 10)",8,5,0.09521003598296346,0.5286229819563153
MLPClassifier,0.1,3,"(10, 70, 20)",8,5,0.04904700705529494,0.5241975308641975
MLPClassifier,0.1,3,"(10, 70, 30)",8,5,0.10170437748006657,0.4200189933523267
MLPClassifier,0.1,3,"(10, 70, 40)",8,5,0.031963628163542854,0.5118518518518519
MLPClassifier,0.1,3,"(10, 70, 50)",8,5,0.07230345397680463,0.48613485280151947
MLPClassifier,0.1,3,"(10, 70, 60)",8,5,0.08586812454221766,0.4718898385565053
MLPClassifier,0.1,3,"(10, 70, 70)",8,5,0.10053901371340208,0.45851851851851855
MLPClassifier,0.1,3,"(10, 70, 80)",8,5,0.041580773365856485,0.46053181386514713
MLPClassifier,0.1,3,"(10, 70, 90)",8,5,0.08843246100782959,0.4846723646723647
MLPClassifier,0.1,3,"(10, 70, 100)",8,5,0.05886903073367944,0.47287749287749287
MLPClassifier,0.1,3,"(10, 80, 10)",8,5,0.02508573927336052,0.4738271604938271
MLPClassifier,0.1,3,"(10, 80, 20)",8,5,0.09821381129688515,0.45855650522317193
MLPClassifier,0.1,3,"(10, 80, 30)",8,5,0.04036240654035777,0.48664767331433995
MLPClassifier,0.1,3,"(10, 80, 40)",8,5,0.016938918618868884,0.46100664767331434
MLPClassifier,0.1,3,"(10, 80, 50)",8,5,0.06436350813697321,0.4851851851851852
MLPClassifier,0.1,3,"(10, 80, 60)",8,5,0.04839691033962539,0.4600189933523267
MLPClassifier,0.1,3,"(10, 80, 70)",8,5,0.06632652137637378,0.5365432098765432
MLPClassifier,0.1,3,"(10, 80, 80)",8,5,0.050924744472578415,0.5113390313390314
MLPClassifier,0.1,3,"(10, 80, 90)",8,5,0.09521003598296343,0.4713770180436847
MLPClassifier,0.1,3,"(10, 80, 100)",8,5,0.06276754957526201,0.5108641975308642
MLPClassifier,0.1,3,"(10, 90, 10)",8,5,0.0636931755105274,0.41012345679012346
MLPClassifier,0.1,3,"(10, 90, 20)",8,5,0.0634746127197505,0.4743779677113011
MLPClassifier,0.1,3,"(10, 90, 30)",8,5,0.03978144835966183,0.4624691358024691
MLPClassifier,0.1,3,"(10, 90, 40)",8,5,0.08031471031470193,0.48471035137701807
MLPClassifier,0.1,3,"(10, 90, 50)",8,5,0.0634746127197505,0.4743779677113011
MLPClassifier,0.1,3,"(10, 90, 60)",8,5,0.04839691033962539,0.4600189933523267
MLPClassifier,0.1,3,"(10, 90, 70)",8,5,0.009205762617667583,0.43584045584045583
MLPClassifier,0.1,3,"(10, 90, 80)",8,5,0.05598498651375647,0.5004558404558405
MLPClassifier,0.1,3,"(10, 90, 90)",8,5,0.0956107283217629,0.4841975308641975
MLPClassifier,0.1,3,"(10, 90, 100)",8,5,0.025936881314509493,0.43532763532763535
MLPClassifier,0.1,3,"(10, 100, 10)",8,5,0.056099296080805806,0.5118138651471984
MLPClassifier,0.1,3,"(10, 100, 20)",8,5,0.06854087450914424,0.45954415954415956
MLPClassifier,0.1,3,"(10, 100, 30)",8,5,0.0392046072911635,0.4738651471984805
MLPClassifier,0.1,3,"(10, 100, 40)",8,5,0.07442594973562293,0.45998100664767333
MLPClassifier,0.1,3,"(10, 100, 50)",8,5,0.07984315560161459,0.47232668566001895
MLPClassifier,0.1,3,"(10, 100, 60)",8,5,0.0520572065242173,0.4728395061728395
MLPClassifier,0.1,3,"(10, 100, 70)",8,5,0.0346793856753634,0.447673314339981
MLPClassifier,0.1,3,"(10, 100, 80)",8,5,0.05792054478665075,0.5113770180436847
MLPClassifier,0.1,3,"(10, 100, 90)",8,5,0.07864497930189127,0.49753086419753084
MLPClassifier,0.1,3,"(10, 100, 100)",8,5,0.10432840793842717,0.445735992402659
MLPClassifier,0.1,3,"(20, 10, 10)",8,5,0.02453613272270179,0.4481861348528015
MLPClassifier,0.1,3,"(20, 10, 20)",8,5,0.061115519859623386,0.5143399810066477
MLPClassifier,0.1,3,"(20, 10, 30)",8,5,0.0520572065242173,0.4728395061728395
MLPClassifier,0.1,3,"(20, 10, 40)",8,5,0.02508573927336052,0.4738271604938271
MLPClassifier,0.1,3,"(20, 10, 50)",8,5,0.025085739273360552,0.5261728395061729
MLPClassifier,0.1,3,"(20, 10, 60)",8,5,0.04534482178945125,0.48719848053181386
MLPClassifier,0.1,3,"(20, 10, 70)",8,5,0.06276754957526201,0.5108641975308642
MLPClassifier,0.1,3,"(20, 10, 80)",8,5,0.050924744472578415,0.5113390313390314
MLPClassifier,0.1,3,"(20, 10, 90)",8,5,0.02373752670042112,0.4866856600189933
MLPClassifier,0.1,3,"(20, 10, 100)",8,5,0.02508573927336052,0.4738271604938271
MLPClassifier,0.1,3,"(20, 20, 10)",8,5,0.014519073101887625,0.46199430199430197
MLPClassifier,0.1,3,"(20, 20, 20)",8,5,0.04540391761126135,0.5256980056980057
MLPClassifier,0.1,3,"(20, 20, 30)",8,5,0.03351300457113401,0.48617283950617285
MLPClassifier,0.1,3,"(20, 20, 40)",8,5,0.04067306554178167,0.499031339031339
MLPClassifier,0.1,3,"(20, 20, 50)",8,5,0.027297075218797456,0.46148148148148144
MLPClassifier,0.1,3,"(20, 20, 60)",8,5,0.04540391761126135,0.5256980056980057
MLPClassifier,0.1,3,"(20, 20, 70)",8,5,0.055709700845317664,0.4619563152896486
MLPClassifier,0.1,3,"(20, 20, 80)",8,5,0.03234982204142901,0.4753276353276353
MLPClassifier,0.1,3,"(20, 20, 90)",8,5,0.039781448359661804,0.5375308641975308
MLPClassifier,0.1,3,"(20, 20, 100)",8,5,0.009072223996564238,0.4743399810066477
MLPClassifier,0.1,3,"(20, 30, 10)",8,5,0.0553946973577176,0.5503133903133903
MLPClassifier,0.1,3,"(20, 30, 20)",8,5,0.052057206524217324,0.5271604938271605
MLPClassifier,0.1,3,"(20, 30, 30)",8,5,0.009072223996564238,0.4743399810066477
MLPClassifier,0.1,3,"(20, 30, 40)",8,5,0.022974907287808637,0.5251851851851852
MLPClassifier,0.1,3,"(20, 30, 50)",8,5,0.06111551985962338,0.48566001899335226
MLPClassifier,0.1,3,"(20, 30, 60)",8,5,0.009205762617667583,0.43584045584045583
MLPClassifier,0.1,3,"(20, 30, 70)",8,5,0.0434385483598992,0.46049382716049375
MLPClassifier,0.1,3,"(20, 30, 80)",8,5,0.0331256697529562,0.47335232668566
MLPClassifier,0.1,3,"(20, 30, 90)",8,5,0.025936881314509493,0.43532763532763535
MLPClassifier,0.1,3,"(20, 30, 100)",8,5,0.08031471031470193,0.48471035137701807
MLPClassifier,0.1,3,"(20, 40, 10)",8,5,0.06396503131497999,0.47236467236467233
MLPClassifier,0.1,3,"(20, 40, 20)",8,5,0.02373752670042112,0.4866856600189933
MLPClassifier,0.1,3,"(20, 40, 30)",8,5,0.0331256697529562,0.47335232668566
MLPClassifier,0.1,3,"(20, 40, 40)",8,5,0.06854087450914424,0.45954415954415956
MLPClassifier,0.1,3,"(20, 40, 50)",8,5,0.041580773365856485,0.46053181386514713
MLPClassifier,0.1,3,"(20, 40, 60)",8,5,0.009099025072932494,0.4871604938271605
MLPClassifier,0.1,3,"(20, 40, 70)",8,5,0.0331256697529562,0.47335232668566
MLPClassifier,0.1,3,"(20, 40, 80)",8,5,0.04839691033962539,0.4600189933523267
MLPClassifier,0.1,3,"(20, 40, 90)",8,5,0.024265091049120766,0.487673314339981
MLPClassifier,0.1,3,"(20, 40, 100)",8,5,0.0331256697529562,0.47335232668566
MLPClassifier,0.1,3,"(20, 50, 10)",8,5,0.02508573927336052,0.4738271604938271
MLPClassifier,0.1,3,"(20, 50, 20)",8,5,0.04067306554178167,0.499031339031339
MLPClassifier,0.1,3,"(20, 50, 30)",8,5,0.02721656595229468,0.4999810066476733
MLPClassifier,0.1,3,"(20, 50, 40)",8,5,0.015728995860378254,0.4995061728395062
MLPClassifier,0.1,3,"(20, 50, 50)",8,5,0.05886903073367944,0.47287749287749287
MLPClassifier,0.1,3,"(20, 50, 60)",8,5,0.009284777459632462,0.44866096866096866
MLPClassifier,0.1,3,"(20, 50, 70)",8,5,0.05886903073367944,0.47287749287749287
MLPClassifier,0.1,3,"(20, 50, 80)",8,5,0.0346793856753634,0.447673314339981
MLPClassifier,0.1,3,"(20, 50, 90)",8,5,0.0346793856753634,0.447673314339981
MLPClassifier,0.1,3,"(20, 50, 100)",8,5,0.04067306554178167,0.499031339031339
MLPClassifier,0.1,3,"(20, 60, 10)",8,5,0.04250170761406552,0.4989933523266856
MLPClassifier,0.1,3,"(20, 60, 20)",8,5,0.009072223996564238,0.4743399810066477
MLPClassifier,0.1,3,"(20, 60, 30)",8,5,0.027216565952294665,0.5000189933523267
MLPClassifier,0.1,3,"(20, 60, 40)",8,5,0.056284940150800794,0.4610446343779677
MLPClassifier,0.1,3,"(20, 60, 50)",8,5,0.0331256697529562,0.47335232668566
MLPClassifier,0.1,3,"(20, 60, 60)",8,5,0.0520572065242173,0.4728395061728395
MLPClassifier,0.1,3,"(20, 60, 70)",8,5,0.0331256697529562,0.47335232668566
MLPClassifier,0.1,3,"(20, 60, 80)",8,5,0.015728995860378275,0.5004938271604938
MLPClassifier,0.1,3,"(20, 60, 90)",8,5,0.024265091049120766,0.487673314339981
MLPClassifier,0.1,3,"(20, 60, 100)",8,5,0.02729707521879747,0.5385185185185185
MLPClassifier,0.1,3,"(20, 70, 10)",8,5,0.03984532811249243,0.4748528015194682
MLPClassifier,0.1,3,"(20, 70, 20)",8,5,0.025936881314509493,0.43532763532763535
MLPClassifier,0.1,3,"(20, 70, 30)",8,5,0.02373752670042112,0.4866856600189933
MLPClassifier,0.1,3,"(20, 70, 40)",8,5,0.07623534617516046,0.48522317188983854
MLPClassifier,0.1,3,"(20, 70, 50)",8,5,0.02373752670042112,0.4866856600189933
MLPClassifier,0.1,3,"(20, 70, 60)",8,5,0.0346793856753634,0.447673314339981
MLPClassifier,0.1,3,"(20, 70, 70)",8,5,0.009099025072932481,0.5128395061728396
MLPClassifier,0.1,3,"(20, 70, 80)",8,5,0.06396503131497999,0.47236467236467233
MLPClassifier,0.1,3,"(20, 70, 90)",8,5,0.0520572065242173,0.4728395061728395
MLPClassifier,0.1,3,"(20, 70, 100)",8,5,0.02508573927336052,0.4738271604938271
MLPClassifier,0.1,3,"(20, 80, 10)",8,5,0.06556159680310322,0.4466856600189934
MLPClassifier,0.1,3,"(20, 80, 20)",8,5,0.009072223996564238,0.4743399810066477
MLPClassifier,0.1,3,"(20, 80, 30)",8,5,0.0520572065242173,0.4728395061728395
MLPClassifier,0.1,3,"(20, 80, 40)",8,5,0.02373752670042112,0.4866856600189933
MLPClassifier,0.1,3,"(20, 80, 50)",8,5,0.065162972681829,0.43386514719848046
MLPClassifier,0.1,3,"(20, 80, 60)",8,5,0.03984532811249243,0.4748528015194682
MLPClassifier,0.1,3,"(20, 80, 70)",8,5,0.06556159680310322,0.4466856600189934
MLPClassifier,0.1,3,"(20, 80, 80)",8,5,0.034291023518548305,0.4348528015194682
MLPClassifier,0.1,3,"(20, 80, 90)",8,5,0.022974907287808637,0.5251851851851852
MLPClassifier,0.1,3,"(20, 80, 100)",8,5,0.015728995860378254,0.4995061728395062
MLPClassifier,0.1,3,"(20, 90, 10)",8,5,0.0392046072911635,0.4738651471984805
MLPClassifier,0.1,3,"(20, 90, 20)",8,5,0.015728995860378254,0.4995061728395062
MLPClassifier,0.1,3,"(20, 90, 30)",8,5,0.009099025072932494,0.4871604938271605
MLPClassifier,0.1,3,"(20, 90, 40)",8,5,0.06743193268105917,0.4980436847103514
MLPClassifier,0.1,3,"(20, 90, 50)",8,5,0.009284777459632462,0.44866096866096866
MLPClassifier,0.1,3,"(20, 90, 60)",8,5,0.0434385483598992,0.46049382716049375
MLPClassifier,0.1,3,"(20, 90, 70)",8,5,0.0392046072911635,0.4738651471984805
MLPClassifier,0.1,3,"(20, 90, 80)",8,5,0.04036240654035779,0.51335232668566
MLPClassifier,0.1,3,"(20, 90, 90)",8,5,0.024265091049120766,0.487673314339981
MLPClassifier,0.1,3,"(20, 90, 100)",8,5,0.031963628163542854,0.5118518518518519
MLPClassifier,0.1,3,"(20, 100, 10)",8,5,0.03351300457113405,0.5138271604938272
MLPClassifier,0.1,3,"(20, 100, 20)",8,5,0.050173261706716495,0.48569800569800564
MLPClassifier,0.1,3,"(20, 100, 30)",8,5,0.02508573927336052,0.4738271604938271
MLPClassifier,0.1,3,"(20, 100, 40)",8,5,0.0331256697529562,0.47335232668566
MLPClassifier,0.1,3,"(20, 100, 50)",8,5,0.016938918618868884,0.46100664767331434
MLPClassifier,0.1,3,"(20, 100, 60)",8,5,0.08586812454221766,0.4718898385565053
MLPClassifier,0.1,3,"(20, 100, 70)",8,5,0.015728995860378254,0.4995061728395062
MLPClassifier,0.1,3,"(20, 100, 80)",8,5,0.02508573927336052,0.4738271604938271
MLPClassifier,0.1,3,"(20, 100, 90)",8,5,0.022974907287808637,0.5251851851851852
MLPClassifier,0.1,3,"(20, 100, 100)",8,5,0.02453613272270179,0.4481861348528015
MLPClassifier,0.1,3,"(30, 10, 10)",8,5,0.06632652137637378,0.5365432098765432
MLPClassifier,0.1,3,"(30, 10, 20)",8,5,0.024265091049120766,0.487673314339981
MLPClassifier,0.1,3,"(30, 10, 30)",8,5,0.015728995860378254,0.4995061728395062
MLPClassifier,0.1,3,"(30, 10, 40)",8,5,0.05360619910768758,0.524710351377018
MLPClassifier,0.1,3,"(30, 10, 50)",8,5,0.031963628163542854,0.5118518518518519
MLPClassifier,0.1,3,"(30, 10, 60)",8,5,0.04036240654035779,0.51335232668566
MLPClassifier,0.1,3,"(30, 10, 70)",8,5,0.07076648315365326,0.4595061728395062
MLPClassifier,0.1,3,"(30, 10, 80)",8,5,0.0392046072911635,0.4738651471984805
MLPClassifier,0.1,3,"(30, 10, 90)",8,5,0.009072223996564238,0.4743399810066477
MLPClassifier,0.1,3,"(30, 10, 100)",8,5,0.03234982204142901,0.4753276353276353
MLPClassifier,0.1,3,"(30, 20, 10)",8,5,0.016938918618868884,0.46100664767331434
MLPClassifier,0.1,3,"(30, 20, 20)",8,5,0.024265091049120766,0.487673314339981
MLPClassifier,0.1,3,"(30, 20, 30)",8,5,0.0434385483598992,0.46049382716049375
MLPClassifier,0.1,3,"(30, 20, 40)",8,5,0.06316587061211766,0.47631528964862296
MLPClassifier,0.1,3,"(30, 20, 50)",8,5,0.015728995860378254,0.4995061728395062
MLPClassifier,0.1,3,"(30, 20, 60)",8,5,0.03351300457113405,0.5138271604938272
MLPClassifier,0.1,3,"(30, 20, 70)",8,5,0.038760178559348525,0.5123646723646723
MLPClassifier,0.1,3,"(30, 20, 80)",8,5,0.009284777459632462,0.44866096866096866
MLPClassifier,0.1,3,"(30, 20, 90)",8,5,0.027297075218797456,0.46148148148148144
MLPClassifier,0.1,3,"(30, 20, 100)",8,5,0.07076648315365326,0.4595061728395062
MLPClassifier,0.1,3,"(30, 30, 10)",8,5,0.0434385483598992,0.46049382716049375
MLPClassifier,0.1,3,"(30, 30, 20)",8,5,0.014519073101887625,0.46199430199430197
MLPClassifier,0.1,3,"(30, 30, 30)",8,5,0.04839691033962539,0.4600189933523267
MLPClassifier,0.1,3,"(30, 30, 40)",8,5,0.06359739039369178,0.4486229819563152
MLPClassifier,0.1,3,"(30, 30, 50)",8,5,0.015728995860378254,0.4995061728395062
MLPClassifier,0.1,3,"(30, 30, 60)",8,5,0.05732726754774683,0.5005318138651472
MLPClassifier,0.1,3,"(30, 30, 70)",8,5,0.016938918618868884,0.46100664767331434
MLPClassifier,0.1,3,"(30, 30, 80)",8,5,0.03978144835966183,0.4624691358024691
MLPClassifier,0.1,3,"(30, 30, 90)",8,5,0.041580773365856485,0.46053181386514713
MLPClassifier,0.1,3,"(30, 30, 100)",8,5,0.02373752670042112,0.4866856600189933
MLPClassifier,0.1,3,"(30, 40, 10)",8,5,0.016938918618868884,0.46100664767331434
MLPClassifier,0.1,3,"(30, 40, 20)",8,5,0.009099025072932481,0.5128395061728396
MLPClassifier,0.1,3,"(30, 40, 30)",8,5,0.009099025072932494,0.4871604938271605
MLPClassifier,0.1,3,"(30, 40, 40)",8,5,0.05886903073367944,0.47287749287749287
MLPClassifier,0.1,3,"(30, 40, 50)",8,5,0.040908744508100954,0.4481481481481482
MLPClassifier,0.1,3,"(30, 40, 60)",8,5,0.0346793856753634,0.447673314339981
MLPClassifier,0.1,3,"(30, 40, 70)",8,5,0.016938918618868884,0.46100664767331434
MLPClassifier,0.1,3,"(30, 40, 80)",8,5,0.022974907287808637,0.5251851851851852
MLPClassifier,0.1,3,"(30, 40, 90)",8,5,0.014519073101887625,0.46199430199430197
MLPClassifier,0.1,3,"(30, 40, 100)",8,5,0.05682092371946919,0.5266856600189933
MLPClassifier,0.1,3,"(30, 50, 10)",8,5,0.03876017855934853,0.48763532763532763
MLPClassifier,0.1,3,"(30, 50, 20)",8,5,0.016938918618868884,0.46100664767331434
MLPClassifier,0.1,3,"(30, 50, 30)",8,5,0.015728995860378275,0.5004938271604938
MLPClassifier,0.1,3,"(30, 50, 40)",8,5,0.05609929608080586,0.48818613485280155
MLPClassifier,0.1,3,"(30, 50, 50)",8,5,0.027216565952294665,0.5000189933523267
MLPClassifier,0.1,3,"(30, 50, 60)",8,5,0.04067306554178167,0.499031339031339
MLPClassifier,0.1,3,"(30, 50, 70)",8,5,0.02508573927336052,0.4738271604938271
MLPClassifier,0.1,3,"(30, 50, 80)",8,5,0.04904700705529494,0.5241975308641975
MLPClassifier,0.1,3,"(30, 50, 90)",8,5,0.025936881314509493,0.43532763532763535
MLPClassifier,0.1,3,"(30, 50, 100)",8,5,0.0346793856753634,0.447673314339981
MLPClassifier,0.1,3,"(30, 60, 10)",8,5,0.014519073101887625,0.46199430199430197
MLPClassifier,0.1,3,"(30, 60, 20)",8,5,0.027297075218797456,0.46148148148148144
MLPClassifier,0.1,3,"(30, 60, 30)",8,5,0.06396503131497999,0.47236467236467233
MLPClassifier,0.1,3,"(30, 60, 40)",8,5,0.022974907287808637,0.4748148148148148
MLPClassifier,0.1,3,"(30, 60, 50)",8,5,0.02508573927336052,0.4738271604938271
MLPClassifier,0.1,3,"(30, 60, 60)",8,5,0.030805273579950034,0.4496486229819563
MLPClassifier,0.1,3,"(30, 60, 70)",8,5,0.02718971193546472,0.4615194681861348
MLPClassifier,0.1,3,"(30, 60, 80)",8,5,0.04597706482264415,0.46298195631528966
MLPClassifier,0.1,3,"(30, 60, 90)",8,5,0.02508573927336052,0.4738271604938271
MLPClassifier,0.1,3,"(30, 60, 100)",8,5,0.038760178559348525,0.5123646723646723
MLPClassifier,0.1,3,"(30, 70, 10)",8,5,0.022974907287808637,0.5251851851851852
MLPClassifier,0.1,3,"(30, 70, 20)",8,5,0.0346793856753634,0.447673314339981
MLPClassifier,0.1,3,"(30, 70, 30)",8,5,0.06396503131497999,0.47236467236467233
MLPClassifier,0.1,3,"(30, 70, 40)",8,5,0.062093733689082456,0.44716049382716044
MLPClassifier,0.1,3,"(30, 70, 50)",8,5,0.0520572065242173,0.4728395061728395
MLPClassifier,0.1,3,"(30, 70, 60)",8,5,0.040908744508100954,0.4481481481481482
MLPClassifier,0.1,3,"(30, 70, 70)",8,5,0.02373752670042112,0.4866856600189933
MLPClassifier,0.1,3,"(30, 70, 80)",8,5,0.009072223996564238,0.4743399810066477
MLPClassifier,0.1,3,"(30, 70, 90)",8,5,0.07985490206038194,0.45903133903133897
MLPClassifier,0.1,3,"(30, 70, 100)",8,5,0.0346793856753634,0.447673314339981
